svd/weights/layer5/k,svd/weights/layer11/v,val/step,attn/layer11/entropy/p95,logits/layer0/mean,svd/weights/layer0/stacked,svd_log/weights/layer11/stacked,_timestamp,val/loss,attn/layer0/entropy/p05,svd/weights/layer11/stacked,_step,ortho/layer0_q/err_normalized,logits/layer5/std,svd_log/weights/layer11/v,attn/layer5/entropy/mean,svd/weights/layer0/v,logits/layer11/max_p95,ortho/layer5_q/err_normalized,svd_log/weights/layer11/k,train/tokens_per_sec,qkv/layer0/q_norm/mean,ortho/layer0_q/err,ortho/layer5_k/err,attn/layer11/maxA/frac>0.95,logits/layer0/max_p95,attn/layer5/entropy/p05,svd_log/weights/layer0/v,attn/layer0/maxA/frac>0.95,train/step_time_ms,_runtime,svd/weights/layer11/k,weights/layer5_mlp_norm,train/total_time_seconds,logits/layer5/max_p95,ortho/layer11_k/err,weights/layer0_attn_norm,weights/layer11_attn_norm,qkv/layer0/k_norm/mean,attn/layer11/entropy/p05,ortho/layer11_v/err,qkv/layer0/v_norm/mean,train/total_time_hours,qkv/layer11/q_norm/mean,train/step,train/grad_norm,svd/weights/layer0/q,ortho/layer5_v/err_normalized,train/naninf_flag,svd_log/weights/layer0/stacked,svd_log/weights/layer0/q,weights/layer5_attn_norm,svd_log/weights/layer5/k,logits/layer5/mean,ortho/layer5_q/err,svd_log/weights/layer5/v,svd/weights/layer5/v,ortho/layer0_k/err,qkv/layer5/v_norm/mean,qkv/layer5/k_norm/mean,logits/layer11/mean,svd/weights/layer5/stacked,svd_log/weights/layer0/k,svd_log/weights/layer5/q,logits/layer0/std,qkv/layer11/v_norm/mean,svd/total_time_ms,svd/weights/layer5/q,svd/weights/layer0/k,attn/layer5/entropy/p95,ortho/layer5_v/err,attn/layer0/entropy/p95,ortho/layer11_k/err_normalized,qkv/layer5/q_norm/mean,ortho/layer11_v/err_normalized,ortho/layer0_v/err,attn/layer11/entropy/mean,svd_log/weights/layer11/q,logits/layer11/std,attn/layer5/maxA/frac>0.95,val/ppl,svd_log/weights/layer5/stacked,ortho/layer11_q/err,svd/weights/layer11/q,train/lr,weights/layer0_mlp_norm,train/lr_0,ortho/layer0_k/err_normalized,ortho/layer11_q/err_normalized,qkv/layer11/k_norm/mean,train/loss,attn/layer0/entropy/mean,weights/layer11_mlp_norm,ortho/layer5_k/err_normalized,ortho/layer0_v/err_normalized,run_id
,,,,,,,1764126446.5809977,,,,21,,,,,,,,,91620.9107435527,,,,,,,,,5722.36180305481,923.743723479,,,,,,,,,,,,,,2560.0,0.3295169770717621,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0009,,0.0009,,,,6.379992961883545,,,,,we3h8ac8
,,,,,,,1764126503.7666855,,,,22,,,,,,,,,91650.66119697082,,,,,,,,,5720.504283905029,980.929270138,,,,,,,,,,,,,,2720.0,0.4508471190929413,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0009,,0.0009,,,,6.348235130310059,,,,,we3h8ac8
,,,,,,,1764126560.8946877,,,,23,,,,,,,,,91844.85056771128,,,,,,,,,5708.409309387207,1038.057293268,,,,,,,,,,,,,,2880.0,0.2878000736236572,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0009,,0.0009,,,,6.339535713195801,,,,,we3h8ac8
,,,,,,,1764126617.9960017,,,,24,,,,,,,,,91715.91936925473,,,,,,,,,5716.434001922607,1095.158869245,,,,,,,,,,,,,,3040.0,0.2875598669052124,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0009,,0.0009,,,,6.242420196533203,,,,,we3h8ac8
,,,,,,,1764126675.1054492,,,,25,,,,,,,,,91848.56013980882,,,,,,,,,5708.178758621216,1152.26801209,,,,,,,,,,,,,,3200.0,0.328260600566864,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0009,,0.0009,,,,6.2670817375183105,,,,,we3h8ac8
,,,3.7173190116882324,0.2613588273525238,,,1764126675.984423,,1.21900475025177,,26,,49.76126480102539,,1.8112252950668335,,39.33081817626953,,,,0.6335582137107849,,,0.109344482421875,7.534217834472656,2.358727215323597e-06,,0.0100987758487463,,1153.147137637,,32.70370864868164,,62.01087188720703,,29.52768325805664,29.74062728881836,0.6044133305549622,0.004507009405642748,,0.6047837734222412,,0.6346884965896606,,,,,,,,29.715978622436523,,-14.652310371398926,,,,,0.5883904099464417,0.6269608736038208,-1.8149114847183228,,,,4.390107154846191,0.5885963439941406,,,,3.878854990005493,,5.715780258178711,,0.636425256729126,,,1.8429720401763916,,28.703420639038086,0.1513773649930954,,,,,,36.54408645629883,,,,0.6290286779403687,,3.502110481262207,33.64940643310547,,,we3h8ac8
"{'packedBins': {'min': 0.00030787393916398287, 'size': 0.07307409749591898, 'count': 64}, '_type': 'histogram', 'values': [65, 61, 61, 63, 59, 59, 57, 55, 52, 48, 46, 40, 36, 26, 18, 5, 4, 3, 1, 3, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]}","{'packedBins': {'size': 0.050087389443433494, 'count': 64, 'min': 0.00124997494276613}, '_type': 'histogram', 'values': [45, 43, 44, 44, 42, 43, 40, 43, 41, 38, 39, 37, 36, 34, 34, 30, 30, 27, 22, 20, 17, 8, 2, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]}",,3.7173190116882324,0.2613588273525238,"{'_type': 'histogram', 'values': [37, 61, 69, 73, 73, 72, 70, 64, 63, 51, 48, 35, 20, 8, 4, 3, 1, 3, 2, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1], 'packedBins': {'size': 0.08574175322428346, 'count': 64, 'min': 0.413958877325058}}","{'packedBins': {'min': -0.3822002708911896, 'size': 0.01815438224002719, 'count': 64}, '_type': 'histogram', 'values': [5, 6, 11, 11, 14, 15, 17, 17, 19, 21, 22, 24, 23, 28, 26, 30, 29, 31, 31, 32, 33, 33, 33, 36, 33, 36, 31, 29, 28, 22, 13, 9, 2, 2, 1, 2, 0, 1, 1, 1, 2, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 1]}",1764126677.4026246,,1.21900475025177,"{'_type': 'histogram', 'values': [41, 63, 71, 75, 76, 73, 72, 65, 60, 56, 45, 32, 16, 4, 3, 2, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1], 'packedBins': {'count': 64, 'min': 0.4147627353668213, 'size': 0.0875999666750431}}",27,0.03674023598432541,49.76126480102539,"{'values': [1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 3, 4, 3, 3, 3, 4, 5, 7, 6, 8, 8, 9, 11, 12, 13, 15, 18, 17, 21, 24, 29, 28, 35, 37, 43, 45, 52, 53, 59, 59, 56, 44, 9, 2, 1, 2, 0, 0, 1, 1, 1], 'packedBins': {'count': 64, 'min': -2.9030988216400146, 'size': 0.053268383257091045}, '_type': 'histogram'}",1.8112252950668335,"{'_type': 'histogram', 'values': [61, 62, 61, 59, 59, 59, 58, 51, 53, 48, 47, 41, 35, 32, 20, 11, 2, 1, 2, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1], 'packedBins': {'count': 64, 'min': 0.00017521432891953737, 'size': 0.07087166271298884}}",39.23979568481445,0.0476071834564209,"{'packedBins': {'min': -3.726999282836914, 'size': 0.06876080390065908, 'count': 64}, '_type': 'histogram', 'values': [1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 0, 2, 4, 3, 2, 4, 3, 3, 6, 6, 6, 9, 11, 12, 13, 14, 18, 21, 24, 30, 33, 40, 46, 51, 58, 65, 73, 73, 69, 41, 10, 2, 2, 2, 1, 1, 1, 0, 1]}",,0.6335582137107849,28.216501235961914,32.03874588012695,0.109344482421875,7.572385787963867,2.358727215323597e-06,"{'packedBins': {'size': 0.06895468849688768, 'count': 64, 'min': -3.7564306259155273}, '_type': 'histogram', 'values': [1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 3, 2, 2, 3, 4, 4, 5, 5, 8, 7, 10, 12, 11, 15, 20, 19, 24, 29, 32, 38, 42, 51, 58, 63, 72, 75, 73, 56, 7, 3, 0, 1, 3, 0, 0, 0, 1]}",0.0100987758487463,,1154.568739523,"{'_type': 'histogram', 'values': [64, 61, 64, 63, 61, 59, 57, 55, 52, 49, 45, 39, 34, 27, 15, 5, 4, 4, 0, 2, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1], 'packedBins': {'min': 0.00018749972514342517, 'size': 0.07370465833378148, 'count': 64}}",32.70370864868164,,61.8535041809082,32.23479461669922,29.52768325805664,29.74062728881836,0.6044133305549622,0.004507009405642748,24.287641525268555,0.6047837734222412,,0.6346884965896606,,,"{'values': [48, 48, 47, 47, 45, 45, 47, 44, 42, 42, 39, 38, 38, 33, 32, 31, 27, 21, 17, 11, 4, 4, 2, 2, 1, 1, 1, 1, 2, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1], 'packedBins': {'min': 0.0015192897990345955, 'size': 0.05515740676491987, 'count': 64}, '_type': 'histogram'}",0.03166746348142624,,"{'_type': 'histogram', 'values': [4, 7, 8, 12, 13, 14, 17, 17, 20, 20, 21, 23, 25, 25, 26, 26, 31, 29, 33, 31, 33, 33, 33, 32, 36, 33, 31, 31, 29, 22, 15, 10, 5, 3, 3, 1, 2, 2, 1, 1, 0, 2, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1], 'packedBins': {'min': -0.3830428123474121, 'size': 0.018031252548098564, 'count': 64}}","{'_type': 'histogram', 'values': [1, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 2, 2, 2, 4, 3, 2, 4, 3, 5, 4, 6, 7, 7, 8, 9, 9, 14, 13, 15, 16, 19, 19, 26, 24, 30, 32, 39, 40, 44, 50, 53, 54, 57, 56, 42, 16, 6, 4, 3, 2, 1, 0, 1, 1, 2], 'packedBins': {'size': 0.052598911337554455, 'count': 64, 'min': -2.818359613418579}}",29.715978622436523,"{'values': [1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 2, 1, 0, 3, 3, 2, 2, 5, 3, 6, 4, 6, 8, 9, 8, 11, 13, 16, 18, 19, 24, 28, 31, 36, 41, 49, 54, 59, 66, 70, 70, 59, 21, 6, 2, 1, 1, 1, 1, 1, 0, 1], 'packedBins': {'min': -3.511627197265625, 'size': 0.06533748842775822, 'count': 64}, '_type': 'histogram'}",-14.652310371398926,36.56231689453125,"{'values': [2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 2, 2, 2, 1, 3, 3, 3, 2, 4, 4, 5, 6, 7, 8, 8, 8, 10, 13, 14, 15, 17, 20, 21, 25, 28, 32, 34, 41, 43, 49, 52, 58, 61, 60, 56, 34, 1, 1, 0, 2, 0, 0, 1, 2], 'packedBins': {'size': 0.054901238065212965, 'count': 64, 'min': -3.0264525413513184}, '_type': 'histogram'}","{'_type': 'histogram', 'values': [42, 42, 43, 42, 41, 40, 39, 41, 40, 36, 38, 36, 36, 33, 33, 32, 29, 26, 25, 23, 18, 15, 9, 2, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1], 'packedBins': {'min': 0.0009409089689143002, 'size': 0.0479638037895711, 'count': 64}}",24.338146209716797,0.5883904099464417,0.6269608736038208,-1.8149114847183228,"{'_type': 'histogram', 'values': [48, 71, 79, 81, 83, 78, 75, 69, 61, 53, 36, 14, 4, 3, 2, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1], 'packedBins': {'count': 64, 'min': 0.4173906743526459, 'size': 0.0954169281758368}}","{'packedBins': {'min': -3.077939748764038, 'size': 0.05619818065315485, 'count': 64}, '_type': 'histogram', 'values': [1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 2, 0, 3, 1, 2, 1, 3, 2, 3, 4, 3, 4, 5, 6, 6, 7, 8, 10, 10, 12, 13, 15, 16, 22, 22, 25, 29, 33, 34, 42, 44, 51, 56, 56, 62, 61, 51, 25, 4, 2, 1, 1, 2, 0, 1, 1]}","{'values': [1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 2, 1, 3, 2, 2, 4, 5, 5, 6, 7, 8, 11, 14, 15, 20, 22, 29, 33, 41, 49, 59, 69, 77, 88, 90, 76, 14, 2, 2, 2, 1, 1, 1, 1], 'packedBins': {'count': 64, 'min': -4.653958797454834, 'size': 0.08356293477118015}, '_type': 'histogram'}",4.390107154846191,0.5885963439941406,540.3609275817871,"{'_type': 'histogram', 'values': [67, 66, 66, 66, 64, 61, 60, 55, 56, 48, 45, 40, 33, 22, 6, 1, 2, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1], 'packedBins': {'min': 2.2184065528563224e-05, 'size': 0.07724797335745848, 'count': 64}}","{'values': [46, 44, 45, 43, 43, 42, 43, 42, 40, 39, 40, 38, 35, 33, 34, 31, 27, 25, 24, 19, 12, 8, 3, 1, 2, 1, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1], 'packedBins': {'count': 64, 'min': 0.0008357189362868667, 'size': 0.051576743799159885}, '_type': 'histogram'}",3.878854990005493,24.32061195373535,5.715780258178711,0.04197238882382711,0.636425256729126,0.031624533236026764,29.58088493347168,1.8429720401763916,"{'_type': 'histogram', 'values': [1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 2, 2, 3, 2, 3, 4, 5, 5, 6, 6, 7, 8, 9, 11, 14, 13, 17, 20, 20, 25, 28, 30, 38, 42, 45, 52, 58, 60, 64, 64, 55, 24, 2, 3, 2, 0, 3, 0, 1, 1, 2], 'packedBins': {'count': 64, 'min': -3.2173309326171875, 'size': 0.05974421463906765}}",28.703420639038086,0.1513773649930954,,"{'values': [6, 9, 9, 12, 14, 16, 17, 19, 22, 21, 23, 26, 26, 27, 29, 29, 30, 33, 34, 33, 36, 35, 36, 33, 35, 34, 32, 30, 23, 14, 6, 3, 2, 2, 2, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1], 'packedBins': {'count': 64, 'min': -0.3794572651386261, 'size': 0.018655877094715834}, '_type': 'histogram'}",32.21208572387695,"{'_type': 'histogram', 'values': [55, 54, 56, 53, 51, 53, 51, 51, 49, 43, 43, 41, 38, 35, 30, 24, 17, 8, 3, 1, 0, 1, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1], 'packedBins': {'count': 64, 'min': 0.0006062741740606725, 'size': 0.06310352348464221}}",,36.54408645629883,,0.03169029454390208,0.04194281995296478,0.6290286779403687,,3.502110481262207,33.64940643310547,0.041717117031415306,0.03851677725712458,we3h8ac8
,,3200.0,,,,,1764127017.8593347,6.265820026397705,,,28,,,,,,,,,,,,,,,,,,,1495.021668386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,526.27294921875,,,,,,,,,,,,,,,we3h8ac8
,,,,,,,1764127076.551161,,,,29,,,,,,,,,91575.62146778053,,,,,,,,,5725.191831588745,1553.713860791,,,,,,,,,,,,,,3360.0,0.45048460364341736,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0008732673267326732,,0.0008732673267326732,,,,6.228137493133545,,,,,we3h8ac8
,,,,,,,1764127133.7585545,,,,30,,,,,,,,,91695.23709168634,,,,,,,,,5717.723369598389,1610.921134505,,,,,,,,,,,,,,3520.0,0.3553699553012848,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0008435643564356436,,0.0008435643564356436,,,,6.298489570617676,,,,,we3h8ac8
,,,,,,,1764127190.9152741,,,,31,,,,,,,,,91804.58627951342,,,,,,,,,5710.9129428863525,1668.077852604,,,,,,,,,,,,,,3680.0,0.5078654289245605,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0008138613861386138,,0.0008138613861386138,,,,6.197532653808594,,,,,we3h8ac8
,,,,,,,1764127248.0469337,,,,32,,,,,,,,,91856.25260661813,,,,,,,,,5707.700729370117,1725.209589139,,,,,,,,,,,,,,3840.0,0.36641108989715576,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0007841584158415841,,0.0007841584158415841,,,,6.188678741455078,,,,,we3h8ac8
,,,,,,,1764127305.1347907,,,,33,,,,,,,,,91869.68777930085,,,,,,,,,5706.866025924683,1782.297346322,,,,,,,,,,,,,,4000.0,0.2990746796131134,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0007544554455445545,,0.0007544554455445545,,,,6.1638503074646,,,,,we3h8ac8
,,,3.663464069366455,0.19408144056797028,,,1764127306.0136616,,1.1982253789901733,,34,,55.33665084838867,,1.6364930868148804,,42.497989654541016,,,,0.6388267278671265,,,0.1757710874080658,7.547946453094482,1.572559449414257e-05,,0.0109074916690588,,1783.176541072,,32.85087585449219,,69.11254119873047,,29.76935577392578,30.550100326538086,0.6076189875602722,1.193382286146516e-05,,0.6111273765563965,,0.6516833901405334,,,,,,,,30.2594051361084,,-15.24405288696289,,,,,0.593817412853241,0.6399341821670532,-0.7959299087524414,,,,4.468503952026367,0.6049088835716248,,,,3.6699740886688232,,5.623568534851074,,0.6504532098770142,,,1.6207313537597656,,28.898435592651367,0.17462921142578125,,,,,,36.44122314453125,,,,0.6445976495742798,,3.4813265800476074,34.60856246948242,,,we3h8ac8
