svd/layer11_v/sigma_min,svd/update_layer11_k/sigma_min,ortho/layer0_q/err_normalized,svd/update_layer11_q/effective_rank,svd/update_layer5_k/condition_number,svd/update_layer11_stacked/condition_number,svd/update_layer0_v/effective_rank,svd/layer5_v/sigma_max,attn/layer5/entropy/p05,svd/layer0_v/sigma_max,svd/layer0_q/spectral_gap,svd/layer5_q/sigma_max,svd/layer11_q/condition_number,svd/update_layer11_q/sigma_max,svd/layer11_q/sigma_max,svd/update_layer5_v/spectral_gap,weights/layer5_attn_norm,svd/layer11_k/effective_rank,svd/update_layer11_k/sigma_max,weights/layer0_attn_norm,logits/layer5/max_p95,svd/layer0_v/sigma_min,svd/update_layer11_q/sigma_min,svd/layer5_v/effective_rank,svd/update_layer0_q/effective_rank,svd/update_layer5_stacked/spectral_gap,logits/layer0/max_p95,svd/update_layer0_stacked/sigma_max,train/loss,svd/update_layer11_q/condition_number,svd/layer5_v/spectral_gap,svd/update_layer11_stacked/effective_rank,ortho/layer11_v/err,svd/layer11_k/spectral_gap,train/total_time_seconds,svd/update_layer11_stacked/spectral_gap,logits/layer5/std,svd/update_layer5_v/sigma_max,ortho/layer11_v/err_normalized,weights/layer11_attn_norm,qkv/layer11/k_norm/mean,logits/layer11/mean,svd/layer11_q/spectral_gap,svd/update_layer11_v/condition_number,svd/layer0_k/sigma_min,svd/layer11_q/sigma_min,train/tokens_per_sec,qkv/layer5/q_norm/mean,pe/time_ms,svd/update_layer5_q/effective_rank,svd/update_layer11_v/spectral_gap,svd/layer11_v/spectral_gap,qkv/layer5/k_norm/mean,ortho/layer11_q/err,attn/layer0/entropy/p95,ortho/layer5_k/err_normalized,svd/layer11_k/condition_number,svd/layer5_k/sigma_max,svd/layer0_q/sigma_max,ortho/layer5_q/err_normalized,svd/update_layer5_q/sigma_min,val/ppl,qkv/layer11/v_norm/mean,svd/layer5_v/condition_number,attn/layer11/entropy/mean,svd/layer11_k/sigma_max,train/grad_norm,svd/update_layer5_stacked/effective_rank,svd/layer0_k/spectral_gap,svd/update_layer0_k/spectral_gap,svd/update_layer5_q/condition_number,svd/layer0_v/effective_rank,svd/update_layer5_k/spectral_gap,logits/layer11/max_p95,svd/update_layer11_v/sigma_max,svd/update_layer0_v/sigma_min,svd/layer0_q/effective_rank,svd/update_layer0_q/sigma_min,svd/layer0_v/spectral_gap,pe/ortho_err_after,weights/layer5_mlp_norm,svd/total_time_ms,attn/layer0/maxA/frac>0.95,svd/layer5_q/effective_rank,svd/layer5_k/sigma_min,svd/layer11_v/effective_rank,svd/update_layer0_v/condition_number,svd/update_layer11_v/effective_rank,svd/update_layer11_k/spectral_gap,svd/update_layer5_k/effective_rank,ortho/layer0_v/err_normalized,ortho/layer11_k/err_normalized,attn/layer11/maxA/frac>0.95,ortho/layer11_q/err_normalized,svd/update_layer0_q/spectral_gap,attn/layer11/entropy/p95,svd/layer5_q/sigma_min,svd/update_layer5_stacked/sigma_min,svd/update_layer5_q/spectral_gap,svd/update_layer0_k/effective_rank,svd/update_layer0_k/condition_number,attn/layer0/entropy/mean,logits/layer11/std,svd/update_layer0_stacked/condition_number,weights/layer0_mlp_norm,ortho/layer5_k/err,svd/update_layer0_stacked/spectral_gap,svd/layer11_k/sigma_min,_runtime,svd/update_layer5_q/sigma_max,svd/layer5_q/spectral_gap,train/lr_0,svd/update_layer11_stacked/sigma_max,svd/update_layer11_k/effective_rank,svd/update_layer5_v/effective_rank,svd/update_layer5_stacked/sigma_max,svd/update_layer0_v/sigma_max,svd/update_layer0_stacked/effective_rank,train/step,svd/update_layer11_q/spectral_gap,svd/update_layer5_v/condition_number,svd/layer0_q/condition_number,svd/update_layer11_k/condition_number,qkv/layer0/k_norm/mean,ortho/layer5_v/err_normalized,train/step_time_ms,svd/layer11_v/sigma_max,svd/update_layer11_stacked/sigma_min,svd/layer0_v/condition_number,logits/layer5/mean,svd/update_layer0_v/spectral_gap,qkv/layer0/v_norm/mean,ortho/layer0_v/err,svd/update_layer0_k/sigma_min,svd/update_layer5_v/sigma_min,svd/layer5_k/condition_number,svd/layer5_v/sigma_min,qkv/layer11/q_norm/mean,ortho/layer5_v/err,ortho/layer5_q/err,ortho/layer0_k/err_normalized,svd/layer5_k/effective_rank,qkv/layer5/v_norm/mean,weights/layer11_mlp_norm,ortho/layer11_k/err,_step,qkv/layer0/q_norm/mean,logits/layer0/mean,svd/layer11_q/effective_rank,svd/update_layer0_k/sigma_max,svd/update_layer5_k/sigma_min,logits/layer0/std,svd/update_layer0_q/condition_number,train/total_time_hours,train/lr,ortho/layer0_k/err,_timestamp,val/step,ortho/layer0_q/err,svd/layer0_k/sigma_max,attn/layer5/entropy/p95,svd/layer0_k/effective_rank,train/naninf_flag,svd/layer11_v/condition_number,svd/update_layer0_stacked/sigma_min,svd/update_layer5_k/sigma_max,svd/layer5_k/spectral_gap,svd/layer0_k/condition_number,svd/layer0_q/sigma_min,svd/update_layer0_q/sigma_max,svd/update_layer11_v/sigma_min,attn/layer11/entropy/p05,val/loss,attn/layer5/maxA/frac>0.95,svd/update_layer5_stacked/condition_number,attn/layer0/entropy/p05,attn/layer5/entropy/mean,pe/ortho_err_before,svd/layer5_q/condition_number,run_id
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.518310546875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7440.667574679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144,,,,,,,,,,,1763459852.0534818,16000.0,,,,,,,,,,,,,,,3.5700483322143555,,,,,,,pgavu9tw
,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.565094470977783,,,,,,,,,,,,,,,,,,92140.57794836571,,,,,,,,,,,,,,,,,,,,0.36112961173057556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7499.387913164,,,0.0066468253968253975,,,,,,,16160.0,,,,,,,5690.0880336761475,,,,,,,,,,,,,,,,,,,,145,,,,,,,,,0.0066468253968253975,,1763459910.7736452,,,,,,0.0,,,,,,,,,,,,,,,,,pgavu9tw
,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5679385662078857,,,,,,,,,,,,,,,,,,92092.21266819477,,,,,,,,,,,,,,,,,,,,0.31346651911735535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7556.311420618,,,0.006547619047619048,,,,,,,16320.0,,,,,,,5693.076372146606,,,,,,,,,,,,,,,,,,,,146,,,,,,,,,0.006547619047619048,,1763459967.697094,,,,,,0.0,,,,,,,,,,,,,,,,,pgavu9tw
,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5152134895324707,,,,,,,,,,,,,,,,,,92133.69087944344,,,,,,,,,,,,,,,,,,,,0.29092225432395935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7613.269634722,,,0.006448412698412698,,,,,,,16480.0,,,,,,,5690.513372421265,,,,,,,,,,,,,,,,,,,,147,,,,,,,,,0.006448412698412698,,1763460024.6554387,,,,,,0.0,,,,,,,,,,,,,,,,,pgavu9tw
,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5008885860443115,,,,,,,,,,,,,,,,,,92197.40465381918,,,,,,,,,,,,,,,,,,,,0.2665345072746277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7670.189545796,,,0.006349206349206349,,,,,,,16640.0,,,,,,,5686.5808963775635,,,,,,,,,,,,,,,,,,,,148,,,,,,,,,0.006349206349206349,,1763460081.575092,,,,,,0.0,,,,,,,,,,,,,,,,,pgavu9tw
,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5337467193603516,,,,,,,,,,,,,,,,,,92214.21111857632,,,,,,,,,,,,,,,,,,,,0.3163117468357086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7727.067857811,,,0.00625,,,,,,,16800.0,,,,,,,5685.544490814209,,,,,,,,,,,,,,,,,,,,149,,,,,,,,,0.00625,,1763460138.4537103,,,,,,0.0,,,,,,,,,,,,,,,,,pgavu9tw
,,,,,,,,0.5744224190711975,,,,,,,,69.48786163330078,,,58.13468933105469,4.711397171020508,,,,,,5.270388603210449,,,,,,,,,,2.762101650238037,,,42.13628387451172,0.7036818265914917,-0.11605918407440186,,,,,,1.2525873184204102,0.7279634475708008,,,,1.2302730083465576,,5.957097053527832,,,,,,,,1.1335862874984741,,5.860125541687012,,,,,,,,,0.4633066952228546,,,,,,5.1625,96.2116928100586,,0.0549418143928051,,,,,,,,,,0.0010121663799509406,,,6.829463005065918,,,,,,3.6894326210021973,0.39852458238601685,,87.28164672851562,,,,7727.945808431,,,,,,,,,,,,,,,1.1551860570907593,,,,,,-0.4833471179008484,,1.2233226299285889,,,,,,0.7112212181091309,,,,,1.6519969701766968,97.75599670410156,,150,1.1572860479354858,0.8193196058273315,,,,2.4066433906555176,,,,,1763460139.3313224,,,,5.076539039611816,,,,,,,,,,,3.847104787826538,,0.03126780316233635,,0.2619454264640808,2.9901723861694336,27.75,,pgavu9tw
0.0003902590833604336,4.049375834647151e-10,0.07260318100452423,9.72214412689209,559912.1443152935,9812.888508410066,27.806495666503906,4.182345390319824,0.5744224190711975,3.4180121421813965,1.0231274366378784,4.68463659286499,8740.052654775716,0.0005665195640176535,4.655663967132568,1.9938569068908691,69.48786163330078,127.01742553710938,0.00021407609165180475,58.13468933105469,4.696519374847412,0.002228162018582225,1.569145702262631e-09,249.5522918701172,22.982051849365234,1.5517946481704712,5.258673191070557,0.03588409721851349,,339406.89734257525,1.0292350053787231,7.698617458343506,57.20996856689453,1.1219154596328735,,4.945828437805176,2.762101650238037,0.0132485656067729,0.07449214657147725,42.13628387451172,0.7036818265914917,-0.11605918407440186,1.7829723358154297,672940.9515626563,0.0006457582931034267,0.000532681355252862,,1.2525873184204102,,22.302122116088867,4.940916061401367,1.161668300628662,1.2302730083465576,32.80381393432617,5.957097053527832,0.08760443329811096,34014.45809323129,4.1501874923706055,3.1799373626708984,0.09538582960764568,1.1851980730170908e-08,,1.1335862874984741,7761.5386243935345,5.860125541687012,3.3746132850646973,,23.72658348083496,1.066388487815857,1.3976742029190063,483506.8058202104,225.15011596679688,1.5576173067092896,0.4656047224998474,0.005781515967100859,1.1073699113239854e-07,227.0373992919922,1.2247130598552758e-07,1.2018225193023682,,96.2116928100586,1025.9997844696045,0.0549418143928051,165.33489990234375,0.0015542979817837477,151.7926025390625,307420.9542853749,7.171682357788086,1.7863821983337402,25.278818130493164,0.06731809178988139,0.03702892859776815,0.0010121663799509406,0.04271329939365387,1.8214205503463745,6.829463005065918,0.0005658040754497051,3.740275133168325e-06,1.991897702217102,30.543413162231445,95494.66252775388,3.6894326210021973,0.39852458238601685,1361.046779134029,87.28164672851562,67.28020477294922,1.227658748626709,9.921104356180876e-05,7729.850024321,0.005778864026069641,1.1140375137329102,,0.00580785283818841,18.43162727355957,13.498946189880371,0.013804909773170948,0.034073613584041595,34.71649169921875,,1.9268293380737305,148270.0987156514,55006.13054655592,423965.453676245,1.1551860570907593,0.15230143070220947,,4.219298839569092,5.917596581639373e-07,1534.0051397859106,-0.4833471179008484,1.2059330940246582,1.2233226299285889,51.700294494628906,1.323665657082529e-07,8.925426442374373e-08,2670.1361476350507,0.000538855092599988,0.7112212181091309,116.96749877929688,73.25631713867188,0.07631198565165202,185.6227569580078,1.6519969701766968,97.75599670410156,28.438217163085938,151,1.1572860479354858,0.8193196058273315,92.61829376220703,0.012649849988520145,9.244049969936441e-09,2.4066433906555176,117120.41107368693,,,58.60760498046875,1763460141.234706,,55.75924301147461,3.4283857345581055,5.076539039611816,208.59768676757812,,10811.529925414347,2.6364972654846497e-05,0.005231847055256367,1.216293215751648,5309.084281633184,5.78104991291184e-05,0.014355601742863655,8.491416458866752e-09,3.847104787826538,,0.03126780316233635,3690.7821492967078,0.2619454264640808,2.9901723861694336,,8279.607673700195,pgavu9tw
,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5230588912963867,,,,,,,,,,,,,,,,,,92224.59111689047,,,,,,,,,,,,,,,,,,,,0.3290848731994629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7786.70652433,,,0.0061507936507936515,,,,,,,16960.0,,,,,,,5684.9045753479,,,,,,,,,,,,,,,,,,,,152,,,,,,,,,0.0061507936507936515,,1763460198.0922747,,,,,,0.0,,,,,,,,,,,,,,,,,pgavu9tw
,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.542602062225342,,,,,,,,,,,,,,,,,,92245.85342922327,,,,,,,,,,,,,,,,,,,,0.2549948990345001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7843.531432034,,,0.006051587301587303,,,,,,,17120.0,,,,,,,5683.594226837158,,,,,,,,,,,,,,,,,,,,153,,,,,,,,,0.006051587301587303,,1763460254.9170861,,,,,,0.0,,,,,,,,,,,,,,,,,pgavu9tw
,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.571091413497925,,,,,,,,,,,,,,,,,,92165.32816218244,,,,,,,,,,,,,,,,,,,,0.2747986614704132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7900.413665801,,,0.005952380952380952,,,,,,,17280.0,,,,,,,5688.560009002686,,,,,,,,,,,,,,,,,,,,154,,,,,,,,,0.005952380952380952,,1763460311.7992306,,,,,,0.0,,,,,,,,,,,,,,,,,pgavu9tw
,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5966813564300537,,,,,,,,,,,,,,,,,,91999.5869706534,,,,,,,,,,,,,,,,,,,,0.30938291549682617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7957.372956513,,,0.005853174603174602,,,,,,,17440.0,,,,,,,5698.808193206787,,,,,,,,,,,,,,,,,,,,155,,,,,,,,,0.005853174603174602,,1763460368.7584753,,,,,,0.0,,,,,,,,,,,,,,,,,pgavu9tw
,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5061514377593994,,,,,,,,,,,,,,,,,,92144.26897629135,,,,,,,,,,,,,,,,,,,,0.27256590127944946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8014.345158979,,,0.0057539682539682535,,,,,,,17600.0,,,,,,,5689.860105514526,,,,,,,,,,,,,,,,,,,,156,,,,,,,,,0.0057539682539682535,,1763460425.730744,,,,,,0.0,,,,,,,,,,,,,,,,,pgavu9tw
,,,,,,,,0.5672432780265808,,,,,,,,70.23492431640625,,,58.71298599243164,5.162291049957275,,,,,,5.320400714874268,,,,,,,,,,2.899143695831299,,,42.677513122558594,0.7144846320152283,-0.1003635972738266,,,,,,1.2661242485046387,0.7411956787109375,,,,1.2430496215820312,,5.949079990386963,,,,,,,,1.1448683738708496,,5.8535261154174805,,,,,,,,,0.515864372253418,,,,,,5.159375,96.8841323852539,,0.05623626708984375,,,,,,,,,,0.0010197957744821906,,,6.821437835693359,,,,,,3.6701648235321045,0.4134717285633087,,87.9529037475586,,,,8015.223256813,,,,,,,,,,,,,,,1.1678590774536133,,,,,,-0.3193763792514801,,1.231349229812622,,,,,,0.72239750623703,,,,,1.6707285642623901,98.5750503540039,,157,1.1702935695648193,0.8859419822692871,,,,2.407045364379883,,,,,1763460426.6086726,,,,5.119433403015137,,,,,,,,,,,3.848734140396118,,0.03032175824046135,,0.25235894322395325,2.9764156341552734,27.75,,pgavu9tw
0.00017599093553144485,1.0818795165290496e-10,0.07458528379599254,8.4287691116333,267871.59993086325,9736.957829985888,31.191850662231445,4.233497619628906,0.5672432780265808,3.4621522426605225,1.0274721384048462,4.761987686157227,58955.09511215467,0.0006383222644217312,4.707727909088135,1.783478021621704,70.23492431640625,124.03173828125,0.00020868076535407454,58.71298599243164,5.1555657386779785,0.0007765218033455312,2.1166925989746233e-09,249.37806701660156,45.113216400146484,1.5596145391464233,5.3259453773498535,0.029093703255057335,,287961.56251750933,1.0314921140670776,7.861001968383789,57.94000244140625,1.147462010383606,,7.897326469421387,2.899143695831299,0.012371808290481567,0.07544271151224773,42.677513122558594,0.7144846320152283,-0.1003635972738266,1.777657151222229,4002935.223475873,6.275426130741835e-05,7.985267438925803e-05,,1.2661242485046387,,30.7700138092041,7.948802471160889,1.156179666519165,1.2430496215820312,33.52159881591797,5.949079990386963,0.08952073256174724,6577.00352006433,4.193248271942139,3.222370147705078,0.09781621893246968,2.767436946271573e-09,,1.1448683738708496,9750.644923953114,5.8535261154174805,3.4986941814422607,,24.555631637573242,1.0679421424865723,1.4380052089691162,1398610.612313936,223.69091796875,1.6242477893829346,0.5151222944259644,0.005548667628318071,2.2200298133157048e-07,226.36888122558594,7.961164527614528e-08,1.20741868019104,,96.8841323852539,1035.6402397155762,0.05623626708984375,164.27822875976562,0.0005702927592210472,153.5189971923828,126886.07886045941,7.339621543884277,2.1547467708587646,26.932212829589844,0.06841481725374858,0.038200112680594124,0.0010197957744821906,0.04364791512489319,1.0988264083862305,6.821437835693359,0.0007275565876625478,3.438533894950524e-06,1.5728747844696045,44.0943603515625,51868.82741308687,3.6701648235321045,0.4134717285633087,1117.563504893582,87.9529037475586,68.75192260742188,1.0832102298736572,0.0005319585907272995,8017.137256438,0.004010427743196487,1.1192377805709839,,0.00558107765391469,18.456863403320312,14.329524993896484,0.012869481928646564,0.0281817764043808,39.48702621459961,,2.638153076171875,127034.3773671075,4496.446888187216,1002367.1576441234,1.1678590774536133,0.15623600284258524,,4.224018573760986,5.730849466090149e-07,4458.537779480971,-0.3193763792514801,1.0828813314437866,1.231349229812622,52.542579650878906,1.5629417760010256e-07,9.728945116194154e-08,7352.798135452058,0.0004341760650277138,0.72239750623703,119.98925018310547,75.12285614013672,0.07838991781075795,185.52444458007812,1.6707285642623901,98.5750503540039,29.33768653869629,158,1.1702935695648193,0.8859419822692871,92.8519058227539,0.008111982606351376,1.7337827173946607e-08,2.407045364379883,83603.45006307182,,,60.20345687866211,1763460428.5220013,,57.281497955322266,3.4624135494232178,5.119433403015137,208.669677734375,,24001.328027905536,2.603305438242387e-05,0.004671098664402962,1.2133182287216187,55174.07041180288,0.0007166480063460767,0.006664168555289507,1.286149742263376e-09,3.848734140396118,,0.03032175824046135,3742.614748125646,0.25235894322395325,2.9764156341552734,,6545.1775331160325,pgavu9tw
,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5314202308654785,,,,,,,,,,,,,,,,,,91965.89408543437,,,,,,,,,,,,,,,,,,,,0.3037444055080414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8074.078346329,,,0.005654761904761905,,,,,,,17760.0,,,,,,,5700.8960247039795,,,,,,,,,,,,,,,,,,,,159,,,,,,,,,0.005654761904761905,,1763460485.4640682,,,,,,0.0,,,,,,,,,,,,,,,,,pgavu9tw
,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5453226566314697,,,,,,,,,,,,,,,,,,92020.98824441168,,,,,,,,,,,,,,,,,,,,0.27514371275901794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8131.058030395,,,0.005555555555555556,,,,,,,17920.0,,,,,,,5697.4828243255615,,,,,,,,,,,,,,,,,,,,160,,,,,,,,,0.005555555555555556,,1763460542.4436424,,,,,,0.0,,,,,,,,,,,,,,,,,pgavu9tw
,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5212576389312744,,,,,,,,,,,,,,,,,,91971.23282147988,,,,,,,,,,,,,,,,,,,,0.30217915773391724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8188.045015308,,,0.005456349206349207,,,,,,,18080.0,,,,,,,5700.5650997161865,,,,,,,,,,,,,,,,,,,,161,,,,,,,,,0.005456349206349207,,1763460599.430507,,,,,,0.0,,,,,,,,,,,,,,,,,pgavu9tw
,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.578427791595459,,,,,,,,,,,,,,,,,,92025.17418695636,,,,,,,,,,,,,,,,,,,,0.26656574010849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8245.024287005,,,0.005357142857142857,,,,,,,18240.0,,,,,,,5697.223663330078,,,,,,,,,,,,,,,,,,,,162,,,,,,,,,0.005357142857142857,,1763460656.4099576,,,,,,0.0,,,,,,,,,,,,,,,,,pgavu9tw
,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.456878423690796,,,,,,,,,,,,,,,,,,91991.25860330886,,,,,,,,,,,,,,,,,,,,0.2916695773601532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8302.005916439,,,0.005257936507936508,,,,,,,18400.0,,,,,,,5699.324131011963,,,,,,,,,,,,,,,,,,,,163,,,,,,,,,0.005257936507936508,,1763460713.391717,,,,,,0.0,,,,,,,,,,,,,,,,,pgavu9tw
,,,,,,,,0.6675511002540588,,,,,,,,70.84848022460938,,,59.19379806518555,4.2135796546936035,,,,,,5.398890972137451,,,,,,,,,,2.513018846511841,,,43.139896392822266,0.7238470911979675,-0.09380675107240677,,,,,,1.2775394916534424,0.7368087768554688,,,,1.2535274028778076,,5.9789323806762695,,,,,,,,1.154132604598999,,5.861116409301758,,,,,,,,,0.48004794120788574,,,,,,5.153125,97.41908264160156,,0.0573272705078125,,,,,,,,,,0.0010197957744821906,,,6.830648422241211,,,,,,3.662271022796631,0.3821120858192444,,88.4980239868164,,,,8302.884316293,,,,,,,,,,,,,,,1.1785532236099243,,,,,,-0.4934288561344147,,1.2375770807266235,,,,,,0.7323039770126343,,,,,1.686659574508667,99.24861907958984,,164,1.1814086437225342,0.9278014302253723,,,,2.4356396198272705,,,,,1763460714.2700257,,,,5.208794593811035,,,,,,,,,,,3.8405802249908447,,0.02577718161046505,,0.23807458579540253,3.196298599243164,27.75,,pgavu9tw
0.00035792356356978416,1.0329330724090369e-09,0.07629681130250295,10.158313751220703,2194596.1858534883,9672.360222725762,31.247257232666016,4.277115345001221,0.6675511002540588,3.4980385303497314,1.030946135520935,4.813413143157959,10602.847118209815,0.0005281118210405111,4.746525764465332,1.7981600761413574,70.84848022460938,121.81696319580078,0.00024542142637073994,59.19379806518555,4.223410606384277,1.7626665567149757e-06,6.191462897930933e-10,249.2156524658203,48.05171203613281,1.5195081233978271,5.412420272827148,0.029213035479187965,,734359.3765775459,1.0323786735534668,8.069706916809082,58.55290603637695,1.1684587001800537,,6.4008331298828125,2.513018846511841,0.012728814966976643,0.07624076306819916,43.139896392822266,0.7238470911979675,-0.09380675107240677,1.773202657699585,347934.6225341215,0.00020925464923493564,0.0004476651083678007,,1.2775394916534424,,25.557729721069336,6.4440765380859375,1.1568899154663086,1.2535274028778076,34.13919448852539,5.9789323806762695,0.09093046188354492,25993.352947521715,4.225364685058594,3.2614872455596924,0.09974055488904317,1.124405724084454e-08,,1.154132604598999,2630.5313027668385,5.861116409301758,3.6000711917877197,,24.544527053833008,1.0685982704162598,1.7028956413269043,439696.8099031473,222.53671264648438,1.6763713359832764,0.4769294559955597,0.005557982716709375,4.477064123875607e-07,225.58047485351562,1.9437706555436307e-08,1.212241291999817,,97.41908264160156,1029.6227931976318,0.0573272705078125,163.8781280517578,0.0010429413523525,154.3781280517578,63378.713295011126,7.528469562530518,2.2273354530334473,24.666906356811523,0.06921784083048503,0.0392619123061498,0.0010197957744821906,0.044452076156934105,1.0296012163162231,6.830648422241211,0.00033046238240785897,3.3254746085731313e-06,1.9785091876983643,36.0726318359375,186791.02013195746,3.662271022796631,0.3821120858192444,1109.110474204637,88.4980239868164,69.8345947265625,1.1064577102661133,0.0001384995848638937,8304.792672842,0.004987945780158043,1.1157394647598267,,0.0055812448263168335,16.012733459472656,14.423267364501953,0.013325885869562626,0.02838139422237873,39.34774398803711,,1.8051583766937256,103418.34546757322,3478.064070707213,216624.8230788097,1.1785532236099243,0.1595644454161326,,4.2428059577941895,5.769302902081108e-07,1984402.5954681952,-0.4934288561344147,1.11275315284729,1.2375770807266235,53.1593017578125,5.232249478126505e-08,1.2298082197048643e-07,4051.392027354646,0.001625951030291617,0.7323039770126343,122.54549407958984,76.60074615478516,0.08018569151560466,185.606689453125,1.686659574508667,99.24861907958984,30.153148651123047,165,1.1814086437225342,0.9278014302253723,93.21355438232422,0.009792051278054714,2.3091968337496382e-09,2.4356396198272705,315536.6176422876,,,61.582611083984375,1763460716.177228,,58.595951080322266,3.4937729835510254,5.208794593811035,208.5279998779297,,11853.940908735061,2.633905751281418e-05,0.005287214182317257,1.209700345993042,16696.2661364903,0.0009377305395901203,0.006164861842989922,1.5874215719691165e-08,3.8405802249908447,,0.02577718161046505,4007.092739765722,0.23807458579540253,3.196298599243164,,14565.687179028128,pgavu9tw
,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4729247093200684,,,,,,,,,,,,,,,,,,92119.02454533416,,,,,,,,,,,,,,,,,,,,0.2600572109222412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8361.726555557,,,0.005158730158730159,,,,,,,18560.0,,,,,,,5691.419363021851,,,,,,,,,,,,,,,,,,,,166,,,,,,,,,0.005158730158730159,,1763460773.1122737,,,,,,0.0,,,,,,,,,,,,,,,,,pgavu9tw
,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.512138605117798,,,,,,,,,,,,,,,,,,92135.33534380927,,,,,,,,,,,,,,,,,,,,0.24739110469818115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8418.657979883,,,0.00505952380952381,,,,,,,18720.0,,,,,,,5690.411806106567,,,,,,,,,,,,,,,,,,,,167,,,,,,,,,0.00505952380952381,,1763460830.043677,,,,,,0.0,,,,,,,,,,,,,,,,,pgavu9tw
,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.441131114959717,,,,,,,,,,,,,,,,,,92084.97035293128,,,,,,,,,,,,,,,,,,,,0.2263742834329605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8475.569266652,,,0.004960317460317461,,,,,,,18880.0,,,,,,,5693.524122238159,,,,,,,,,,,,,,,,,,,,168,,,,,,,,,0.004960317460317461,,1763460886.9548118,,,,,,0.0,,,,,,,,,,,,,,,,,pgavu9tw
,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.616074323654175,,,,,,,,,,,,,,,,,,92032.62279453622,,,,,,,,,,,,,,,,,,,,0.27778133749961853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8532.473105349,,,0.004861111111111112,,,,,,,19040.0,,,,,,,5696.762561798096,,,,,,,,,,,,,,,,,,,,169,,,,,,,,,0.004861111111111112,,1763460943.8589222,,,,,,0.0,,,,,,,,,,,,,,,,,pgavu9tw
,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.447927474975586,,,,,,,,,,,,,,,,,,92097.1649388335,,,,,,,,,,,,,,,,,,,,0.2503587603569031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8589.379825582,,,0.0047619047619047615,,,,,,,19200.0,,,,,,,5692.77024269104,,,,,,,,,,,,,,,,,,,,170,,,,,,,,,0.0047619047619047615,,1763461000.7655034,,,,,,0.0,,,,,,,,,,,,,,,,,pgavu9tw
