weights/layer11_mlp_norm,ortho/layer0_k/err_normalized,svd_log/post_update/layer11/q,logits/layer11/std,svd/weights/layer0/stacked,svd_log/pre_update/layer11/k,ortho/layer5_v/err_normalized,train/loss,attn/layer5/entropy/mean,svd_log/pre_update/layer5/q,svd_log/post_update/layer0/q,svd_log/post_update/layer0/v,train/step_time_ms,ortho/layer0_v/err,ortho/layer11_q/err,svd_log/weights/layer11/stacked,svd/weights/layer11/q,svd/post_update/layer5/q,svd/post_update/layer0/q,svd/pre_update/layer11/q,train/naninf_flag,qkv/layer5/k_norm/mean,ortho/layer5_q/err_normalized,svd_log/weights/layer11/v,svd/weights/layer11/v,svd/pre_update/layer11/v,logits/layer5/max_p95,svd/weights/layer5/v,svd/pre_update/layer5/v,svd/pre_update/layer5/stacked,svd_log/weights/layer0/q,svd/post_update/layer11/v,qkv/layer0/v_norm/mean,attn/layer11/entropy/p05,ortho/layer11_v/err,svd_log/pre_update/layer0/v,svd_log/post_update/layer5/stacked,svd_log/pre_update/layer11/stacked,ortho/layer5_k/err,qkv/layer11/k_norm/mean,svd/pre_update/layer5/k,ortho/layer5_k/err_normalized,logits/layer0/max_p95,svd_log/pre_update/layer11/v,weights/layer5_attn_norm,ortho/layer11_k/err,ortho/layer0_q/err_normalized,weights/layer0_attn_norm,train/tokens_per_sec,svd_log/weights/layer0/stacked,svd_log/weights/layer5/q,ortho/layer5_v/err,attn/layer0/entropy/mean,train/lr,qkv/layer0/q_norm/mean,ortho/layer0_k/err,svd_log/pre_update/layer0/k,svd/post_update/layer0/stacked,svd/weights/layer5/q,ortho/layer5_q/err,logits/layer11/max_p95,svd_log/pre_update/layer11/q,svd_log/post_update/layer11/k,svd/total_time_ms,pe/ortho_err_after,logits/layer0/std,svd_log/weights/layer5/v,svd_log/post_update/layer11/stacked,weights/layer5_mlp_norm,svd/weights/layer5/k,attn/layer11/maxA/frac>0.95,qkv/layer11/q_norm/mean,ortho/layer11_q/err_normalized,attn/layer11/entropy/mean,_step,_runtime,train/grad_norm,weights/layer11_attn_norm,ortho/layer11_k/err_normalized,train/step,ortho/layer0_v/err_normalized,svd_log/pre_update/layer5/k,svd_log/weights/layer11/k,svd/weights/layer5/stacked,svd/post_update/layer5/k,svd/weights/layer11/stacked,attn/layer11/entropy/p95,pe/time_ms,qkv/layer5/v_norm/mean,svd/pre_update/layer0/v,logits/layer11/mean,ortho/layer11_v/err_normalized,svd/pre_update/layer0/q,attn/layer0/maxA/frac>0.95,svd/pre_update/layer5/q,svd_log/pre_update/layer5/stacked,qkv/layer0/k_norm/mean,svd/post_update/layer0/v,attn/layer5/entropy/p95,weights/layer0_mlp_norm,svd/weights/layer11/k,svd/weights/layer0/v,qkv/layer11/v_norm/mean,svd/post_update/layer0/k,svd/pre_update/layer11/k,qkv/layer5/q_norm/mean,svd/post_update/layer5/v,ortho/layer0_q/err,svd/pre_update/layer0/stacked,logits/layer0/mean,train/lr_0,svd/weights/layer0/q,svd_log/weights/layer0/v,svd_log/weights/layer5/k,svd_log/weights/layer11/q,svd_log/weights/layer0/k,svd_log/post_update/layer0/k,svd_log/post_update/layer5/v,svd_log/pre_update/layer5/v,svd_log/post_update/layer0/stacked,attn/layer0/entropy/p95,svd/weights/layer0/k,svd/pre_update/layer0/k,svd/post_update/layer11/q,svd/post_update/layer11/k,svd_log/post_update/layer5/q,logits/layer5/mean,svd/post_update/layer11/stacked,attn/layer5/entropy/p05,svd_log/post_update/layer5/k,svd_log/weights/layer5/stacked,svd_log/pre_update/layer0/q,svd/post_update/layer5/stacked,attn/layer0/entropy/p05,svd_log/post_update/layer11/v,pe/ortho_err_before,svd_log/pre_update/layer0/stacked,_timestamp,svd/pre_update/layer11/stacked,logits/layer5/std,attn/layer5/maxA/frac>0.95,run_id,train/total_time_hours,val/step,train/total_time_seconds,val/ppl,val/loss
,,,,,,,6.905553817749023,,,,,1474.8849868774414,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,88869.30246506855,,,,,0.01,,,,,,,,,,,,,,,,,,,,,0,73.386401027,4.610232353210449,,,160.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,1764315473.5730438,,,,766ter4k,,,,,
,,,,,,,6.179258823394775,,,,,1478.5349369049072,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,88649.91737995703,,,,,0.01,,,,,,,,,,,,,,,,,,,,,1,132.467183651,1.1003971099853516,,,320.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,1764315532.6541889,,,,766ter4k,,,,,
,,,,,,,5.705503940582275,,,,,1478.7139892578125,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,88639.18306865204,,,,,0.01,,,,,,,,,,,,,,,,,,,,,2,191.652287936,0.7853370308876038,,,480.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,1764315591.8393288,,,,766ter4k,,,,,
,,,,,,,5.36487340927124,,,,,1471.9133377075195,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,89048.72090101613,,,,,0.01,,,,,,,,,,,,,,,,,,,,,3,250.898275424,0.7282242178916931,,,640.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,1764315651.0854223,,,,766ter4k,,,,,
,,,,,,,5.269758224487305,,,,,1477.4227142333984,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,88716.65416895281,,,,,0.01,,,,,,,,,,,,,,,,,,,,,4,310.128795748,0.7772316336631775,,,800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,1764315710.3156033,,,,766ter4k,,,,,
38.07307052612305,,,0.22479644417762756,,,,,5.69821834564209,,,,,,,,,,,,,0.5858136415481567,,,,,1.112563133239746,,,,,,0.7310380935668945,3.9361801147460938,,,,,,0.5484157800674438,,,3.0464251041412354,,30.92417335510254,,,35.892494201660156,,,,,4.0683369636535645,,0.7600681781768799,,,,,,0.2269335389137268,,,,11.725,2.509002208709717,,,43.79057693481445,,0.0009765625,0.5447770953178406,,5.924224853515625,5,311.221178717,,28.810836791992188,,,,,,,,,6.868887424468994,0.5999326705932617,0.7509946823120117,,-0.1343732327222824,,,0.00202178955078125,,,0.7405821681022644,,6.767473220825195,49.435611724853516,,,0.6941291093826294,,,0.5794129371643066,,,,-1.275802731513977,,,,,,,,,,,5.491408348083496,,,,,,0.08060101419687271,,3.532565116882324,,,,,1.6725034713745117,,27.75,,1764315711.407856,,0.6341542601585388,0.0010630290489643812,766ter4k,,,,,
