svd/update_layer5_v/spectral_gap,attn/layer5/entropy/mean,svd/update_layer0_stacked/sigma_max,logits/layer5/max_p95,svd/total_time_ms,train/step_time_ms,svd/update_layer5_k/condition_number,svd/update_layer11_stacked/condition_number,train/step,svd/update_layer11_stacked/spectral_gap,train/grad_norm,ortho/layer5_v/err,ortho/layer5_v/err_normalized,svd/layer0_q/effective_rank,svd/update_layer5_stacked/spectral_gap,svd/layer5_v/sigma_min,train/lr,svd/update_layer11_k/condition_number,attn/layer11/entropy/mean,svd/update_layer5_q/effective_rank,svd/layer5_k/effective_rank,svd/layer11_q/sigma_min,svd/layer5_v/spectral_gap,_step,weights/layer5_attn_norm,attn/layer0/entropy/mean,ortho/layer5_k/err,svd/layer5_v/condition_number,svd/update_layer0_k/sigma_max,ortho/layer0_v/err_normalized,pe/time_ms,svd/update_layer11_v/sigma_min,svd/update_layer0_k/sigma_min,svd/layer5_q/condition_number,logits/layer0/mean,svd/update_layer0_q/sigma_min,weights/layer0_attn_norm,svd/update_layer11_q/sigma_min,ortho/layer0_k/err,svd/update_layer0_stacked/spectral_gap,svd/layer0_k/condition_number,svd/update_layer5_stacked/sigma_max,attn/layer0/entropy/p95,train/total_time_hours,svd/update_layer11_stacked/effective_rank,train/naninf_flag,logits/layer5/std,svd/update_layer0_k/condition_number,ortho/layer5_q/err_normalized,svd/update_layer5_k/sigma_min,svd/layer5_k/sigma_min,svd/update_layer11_v/spectral_gap,svd/layer11_k/sigma_max,svd/update_layer0_q/condition_number,train/loss,attn/layer5/entropy/p95,svd/update_layer5_k/spectral_gap,svd/update_layer11_stacked/sigma_min,ortho/layer0_q/err_normalized,svd/layer5_q/effective_rank,svd/update_layer0_k/effective_rank,svd/update_layer11_k/effective_rank,logits/layer0/std,train/total_time_seconds,svd/update_layer0_v/sigma_min,svd/update_layer5_v/sigma_min,logits/layer11/max_p95,qkv/layer5/v_norm/mean,logits/layer0/max_p95,svd/layer0_q/sigma_max,qkv/layer11/q_norm/mean,train/lr_0,weights/layer5_mlp_norm,val/loss,svd/update_layer5_k/sigma_max,logits/layer11/mean,ortho/layer11_v/err_normalized,svd/layer0_v/condition_number,svd/update_layer11_v/effective_rank,svd/update_layer0_k/spectral_gap,svd/layer11_q/condition_number,svd/layer11_q/effective_rank,qkv/layer5/k_norm/mean,svd/update_layer0_stacked/sigma_min,svd/layer0_k/spectral_gap,svd/update_layer5_q/spectral_gap,svd/layer0_v/sigma_min,svd/update_layer11_k/spectral_gap,qkv/layer0/q_norm/mean,svd/update_layer5_q/condition_number,svd/update_layer5_v/effective_rank,svd/layer11_k/sigma_min,ortho/layer11_v/err,train/tokens_per_sec,attn/layer11/entropy/p95,svd/layer5_k/sigma_max,ortho/layer5_k/err_normalized,svd/update_layer5_k/effective_rank,svd/layer0_k/effective_rank,svd/layer5_v/sigma_max,logits/layer11/std,ortho/layer11_q/err,ortho/layer11_k/err_normalized,ortho/layer11_q/err_normalized,svd/update_layer0_v/effective_rank,ortho/layer0_k/err_normalized,ortho/layer5_q/err,svd/update_layer11_q/effective_rank,val/step,ortho/layer0_v/err,svd/update_layer11_q/sigma_max,qkv/layer11/v_norm/mean,attn/layer5/entropy/p05,svd/layer0_q/condition_number,_runtime,attn/layer11/maxA/frac>0.95,svd/update_layer5_v/condition_number,svd/update_layer5_stacked/condition_number,svd/update_layer5_v/sigma_max,svd/layer0_k/sigma_min,svd/layer11_v/sigma_min,logits/layer5/mean,svd/layer5_v/effective_rank,svd/layer0_k/sigma_max,svd/layer11_q/sigma_max,svd/update_layer11_q/condition_number,_timestamp,svd/layer5_q/sigma_max,weights/layer11_mlp_norm,svd/layer11_k/condition_number,svd/update_layer5_stacked/sigma_min,svd/layer11_v/sigma_max,svd/update_layer11_stacked/sigma_max,attn/layer0/entropy/p05,weights/layer11_attn_norm,svd/update_layer11_k/sigma_max,svd/update_layer11_v/sigma_max,svd/layer11_v/effective_rank,svd/layer0_q/sigma_min,svd/update_layer0_v/condition_number,qkv/layer5/q_norm/mean,svd/update_layer5_q/sigma_max,svd/layer5_q/sigma_min,svd/update_layer5_stacked/effective_rank,svd/update_layer11_v/condition_number,svd/layer5_k/spectral_gap,svd/layer11_k/effective_rank,svd/update_layer0_stacked/effective_rank,svd/layer11_v/condition_number,svd/update_layer0_v/sigma_max,svd/layer5_q/spectral_gap,svd/layer0_q/spectral_gap,attn/layer5/maxA/frac>0.95,svd/update_layer0_q/effective_rank,pe/ortho_err_after,qkv/layer11/k_norm/mean,svd/update_layer5_q/sigma_min,attn/layer0/maxA/frac>0.95,svd/update_layer0_q/sigma_max,pe/ortho_err_before,svd/layer0_v/spectral_gap,qkv/layer0/k_norm/mean,svd/update_layer11_q/spectral_gap,svd/layer5_k/condition_number,svd/layer11_k/spectral_gap,ortho/layer11_k/err,ortho/layer0_q/err,svd/layer0_v/effective_rank,svd/update_layer0_v/spectral_gap,svd/layer0_v/sigma_max,svd/layer11_q/spectral_gap,svd/layer11_v/spectral_gap,attn/layer11/entropy/p05,weights/layer0_mlp_norm,svd/update_layer0_stacked/condition_number,qkv/layer0/v_norm/mean,svd/update_layer11_k/sigma_min,svd/update_layer0_q/spectral_gap,run_id
1.7125332355499268,5.90080451965332,0.05598989874124527,0.5302285552024841,1075.1562118530273,,3555841.9436940257,33447.91151915322,,1.5777508020401,,21.02297019958496,0.02737365911404292,326.0818176269531,1.7112337350845337,0.0004590338794514537,,3581831.0612080432,5.9017767906188965,11.62049388885498,325.0863952636719,0.00015959740267135203,1.0091955661773682,10,26.59345245361328,5.891982078552246,20.997879028320312,2417.6199402141847,0.006594411563128233,0.027423694729804993,,4.516694573908353e-09,1.6274331215981874e-08,2195.506600942452,-0.003722532419487834,5.7919185003640905e-09,26.554019927978516,4.1805314765497315e-10,20.995441436767578,1.7232553958892822,984.7966463832648,0.03183892369270325,6.83671236038208,,4.406982898712158,,0.3190358877182007,402728.60467680503,0.027350522577762604,2.2467358529176806e-10,0.0007748101488687098,1.5780740976333618,1.107222080230713,905227.1620307908,,6.844632148742676,1.1508146524429321,8.463653671242355e-07,0.02735128750403722,328.63043212890625,14.911382675170898,7.050576686859131,0.30081430077552795,,1.8291347325671836e-09,7.1849624028175185e-09,0.5416949391365051,0.5531530976295471,0.49071842432022095,1.1079155206680298,0.5535788536071777,,30.66826629638672,,0.0011544879525899887,0.011254910379648209,0.027345759173234303,1059.1363407010656,4.180675029754639,1.961004376411438,6914.983464031791,326.99560546875,0.5545119047164917,4.619357696356019e-06,1.0046055316925049,1.2166998386383057,0.0010369442170485854,1.1463351249694824,0.5539597868919373,1385996.9858939985,4.8631391525268555,0.00036139553412795067,21.001543045043945,,6.8457136154174805,1.1123573780059814,0.027340988318125408,10.999752044677734,329.9364929199219,1.1097697019577026,0.320341020822525,21.019914627075195,0.027360667785008747,0.02736968050400416,7.340847015380859,0.02733781437079112,21.00520133972168,7.229907512664795,,21.061397552490234,0.0014489891473203897,0.554144561290741,3.9137120246887207,1188.5203285959235,318.504011986,0.0009765625,4369972.1643166,23509.178530081837,0.03183508291840553,0.0011130331549793482,0.00032395654125139117,0.0027687004767358303,324.88861083984375,1.0961114168167114,1.103614091873169,2796989.370452443,1763289815.9245892,1.0992149114608765,30.709442138671875,3063.7395022838195,1.354218852611666e-06,1.1004148721694946,0.028312498703598976,3.9038007259368896,26.58740997314453,0.0013517725747078657,0.02828793413937092,328.424072265625,0.0009321804391220212,28807108.15554834,0.5538944005966187,0.0011489670723676682,0.0005006656283512712,5.121273994445801,6127313.316164039,1.0126776695251465,325.98565673828125,8.690452575683594,3396.7967686008014,0.05557279288768768,1.0104972124099731,1.010063886642456,0.0009765625,17.951791763305664,,0.5534510612487793,7.289823744649482e-10,0.0009765625,0.005333524663001299,,1.0074231624603271,0.5547617673873901,1.435030221939087,1435.6513477075448,1.0145810842514038,21.01299285888672,21.005788803100586,326.7663269042969,1.714337944984436,1.0982654094696045,1.0037811994552612,1.003926157951355,3.9140286445617676,30.634071350097656,12120.448420907058,0.5503205060958862,2.773970775304946e-10,1.0829147100448608,6bgvb00b
,,,,,5698.249816894531,,,960.0,,3.3791496753692627,,,,,,0.001,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,5.961163520812988,,,,,,,,,,,,,,,,,0.001,,,,,,,,,,,,,,,,,,,,,,92008.60208788281,,,,,,,,,,,,,,,,,,,,,375.52670079,,,,,,,,,,,,1763289872.9484298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6bgvb00b
,5.900455474853516,,0.5194619297981262,,,,,,,,,,,,,,,5.90125846862793,,,,,12,26.58545684814453,5.892138481140137,,,,,0.7297754287719727,,,,-0.004153507761657238,,26.531089782714844,,,,,,6.836702346801758,,,,0.3210240602493286,,,,,,,,,6.844127178192139,,,,,,,0.3005867302417755,,,,0.5121359825134277,0.5527207851409912,0.48928412795066833,,0.5535613298416138,,30.668378829956055,,,-0.009709160774946213,,,,,,,0.5544657111167908,,,,,,0.5537354350090027,,,,,,6.845191955566406,,,,,,0.31650376319885254,,,,,,,,,,,0.5539467930793762,3.9131994247436523,,376.405013534,0.0009765625,,,,,,-0.009149212390184402,,,,,1763289873.8265638,,30.712318420410156,,,,,3.904287338256836,26.583471298217773,,,,,,0.5538730025291443,,,,,,,,,,,,0.0009765625,,8.128125,0.5534205436706543,,0.0009765625,,27.75,,0.5546665787696838,,,,,,,,,,,3.912731170654297,30.629377365112305,,0.5492026209831238,,,6bgvb00b
,,,,,5699.182510375977,,,1120.0,,2.203394651412964,,,,,,0.001,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,5.909117221832275,,,,,,,,,,,,,,,,,0.001,,,,,,,,,,,,,,,,,,,,,,91993.5445207233,,,,,,,,,,,,,,,,,,,,,433.429035013,,,,,,,,,,,,1763289930.8506277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6bgvb00b
,5.899834632873535,,0.5045809149742126,,,,,,,,,,,,,,,5.899758815765381,,,,,14,26.578046798706055,5.892204284667969,,,,,0.7256984710693359,,,,-0.006099304184317589,,26.506376266479492,,,,,,6.836970806121826,,,,0.31344732642173767,,,,,,,,,6.8435516357421875,,,,,,,0.30115029215812683,,,,0.5105254054069519,0.5522977113723755,0.48797670006752014,,0.5535602569580078,,30.67218780517578,,,-0.011899374425411224,,,,,,,0.5544302463531494,,,,,,0.5534358024597168,,,,,,6.8432393074035645,,,,,,0.31702253222465515,,,,,,,,,,,0.5537799596786499,3.9136829376220703,,434.307335505,0.0009765625,,,,,,-0.013435496017336845,,,,,1763289931.7287252,,30.719024658203125,,,,,3.90407395362854,26.580453872680664,,,,,,0.5538679957389832,,,,,,,,,,,,0.0009765625,,5.48125,0.5533999800682068,,0.0009765625,,27.75,,0.5545135736465454,,,,,,,,,,,3.9124598503112793,30.621828079223633,,0.5481055378913879,,,6bgvb00b
,,,,,5697.033882141113,,,1280.0,,2.762587308883667,,,,,,0.001,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,5.795312404632568,,,,,,,,,,,,,,,,,0.001,,,,,,,,,,,,,,,,,,,,,,92028.23975534391,,,,,,,,,,,,,,,,,,,,,491.290109808,,,,,,,,,,,,1763289988.711843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6bgvb00b
,5.899777889251709,,0.5025107860565186,,,,,,,,,,,,,,,5.899493217468262,,,,,16,26.571596145629883,5.892075538635254,,,,,0.5609035491943359,,,,-0.008478187024593353,,26.48240852355957,,,,,,6.83649206161499,,,,0.3129272162914276,,,,,,,,,6.843639373779297,,,,,,,0.3021036684513092,,,,0.5322150588035583,0.5519007444381714,0.4888093173503876,,0.5535727739334106,,30.6785945892334,,,0.00040418299613520503,,,,,,,0.554414689540863,,,,,,0.5530990958213806,,,,,,6.8431806564331055,,,,,,0.3211786150932312,,,,,,,,,,,0.5536524653434753,3.9118003845214844,,492.16788538,0.0009765625,,,,,,-0.013354554772377014,,,,,1763289989.5893416,,30.728515625,,,,,3.904123544692993,26.578475952148438,,,,,,0.5538763999938965,,,,,,,,,,,,0.0009765625,,5.125,0.5533909797668457,,0.0009765625,,27.75,,0.5543375015258789,,,,,,,,,,,3.912259817123413,30.610027313232422,,0.5471155643463135,,,6bgvb00b
,,,,,5700.464725494385,,,1440.0,,2.207119941711426,,,,,,0.001,,,,,,,17,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,5.648202896118164,,,,,,,,,,,,,,,,,0.001,,,,,,,,,,,,,,,,,,,,,,91972.85225802884,,,,,,,,,,,,,,,,,,,,,549.153552021,,,,,,,,,,,,1763290046.57518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6bgvb00b
,5.898773193359375,,0.5199812650680542,,,,,,,,,,,,,,,5.8993940353393555,,,,,18,26.565969467163086,5.891467094421387,,,,,0.5645036697387695,,,,-0.00928427092730999,,26.461021423339844,,,,,,6.8357391357421875,,,,0.3165808320045471,,,,,,,,,6.842138290405273,,,,,,,0.30381354689598083,,,,0.5184440612792969,0.5515338182449341,0.4888327121734619,,0.5535888075828552,,30.686019897460938,,,-0.0004052298900205642,,,,,,,0.5544141530990601,,,,,,0.552759051322937,,,,,,6.842321395874023,,,,,,0.3161017894744873,,,,,,,,,,,0.5535533428192139,3.912381887435913,,550.031422197,0.0009765625,,,,,,-0.003893789369612932,,,,,1763290047.4529753,,30.739362716674805,,,,,3.9030187129974365,26.57710075378418,,,,,,0.5538910627365112,,,,,,,,,,,,0.0009765625,,5.05,0.5533876419067383,,0.0009765625,,27.75,,0.5541714429855347,,,,,,,,,,,3.9121198654174805,30.594974517822266,,0.5462806224822998,,,6bgvb00b
,,,,,5699.898242950439,,,1600.0,,2.0965001583099365,,,,,,0.001,,,,,,,19,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,5.7147135734558105,,,,,,,,,,,,,,,,,0.001,,,,,,,,,,,,,,,,,,,,,,91981.99295021321,,,,,,,,,,,,,,,,,,,,,607.013175354,,,,,,,,,,,,1763290104.434753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6bgvb00b
