logits/layer11/std,train/step_time_ms,train/lr_0,qkv/layer0/k_norm/mean,weights/layer0_attn_norm,svd_log/pre_update/layer5/q,svd/post_update/layer5/q,ortho/layer0_v/err_normalized,svd_log/post_update/layer11/stacked,svd_log/weights/layer11/v,logits/layer11/max_p95,svd_log/post_update/layer0/v,train/tokens_per_sec,svd/post_update/layer11/v,attn/layer5/entropy/p95,attn/layer0/entropy/mean,qkv/layer11/q_norm/mean,attn/layer5/entropy/mean,logits/layer5/std,svd/weights/layer11/q,weights/layer0_mlp_norm,svd/post_update/layer0/q,svd_log/pre_update/layer0/q,logits/layer11/mean,val/step,logits/layer0/std,logits/layer0/mean,attn/layer11/entropy/p05,train/grad_norm,ortho/layer11_v/err_normalized,svd_log/weights/layer11/stacked,ortho/layer5_v/err_normalized,svd_log/post_update/layer0/k,svd_log/post_update/layer11/k,qkv/layer0/v_norm/mean,svd/pre_update/layer0/q,train/loss,svd_log/post_update/layer5/v,svd/post_update/layer0/stacked,logits/layer5/mean,svd_log/pre_update/layer11/v,svd/pre_update/layer5/v,ortho/layer5_k/err,svd_log/pre_update/layer11/k,svd_log/weights/layer0/q,attn/layer0/entropy/p05,svd/pre_update/layer11/q,svd_log/pre_update/layer5/stacked,svd/weights/layer11/k,ortho/layer5_k/err_normalized,weights/layer11_mlp_norm,svd/post_update/layer0/v,train/total_time_seconds,ortho/layer5_q/err_normalized,svd/weights/layer5/stacked,svd/post_update/layer11/k,svd_log/pre_update/layer0/v,val/ppl,svd/pre_update/layer11/v,svd/pre_update/layer5/q,svd_log/post_update/layer5/q,ortho/layer11_v/err,logits/layer0/max_p95,svd/pre_update/layer5/k,qkv/layer5/v_norm/mean,svd_log/post_update/layer11/v,svd/pre_update/layer11/stacked,ortho/layer11_k/err,svd/pre_update/layer0/v,qkv/layer0/q_norm/mean,attn/layer5/maxA/frac>0.95,svd/weights/layer0/q,val/loss,svd_log/weights/layer11/q,svd/weights/layer5/k,ortho/layer5_v/err,svd/post_update/layer11/q,svd/weights/layer11/stacked,svd_log/post_update/layer0/stacked,attn/layer0/entropy/p95,svd/pre_update/layer0/stacked,qkv/layer5/k_norm/mean,svd_log/weights/layer11/k,ortho/layer0_q/err,train/lr,attn/layer11/entropy/p95,train/total_time_hours,svd_log/post_update/layer0/q,svd/post_update/layer5/v,svd_log/post_update/layer11/q,ortho/layer0_k/err,logits/layer5/max_p95,svd_log/post_update/layer5/stacked,svd/weights/layer0/stacked,svd/post_update/layer0/k,svd/weights/layer11/v,svd/weights/layer0/v,svd/weights/layer5/q,svd/total_time_ms,weights/layer5_attn_norm,train/naninf_flag,svd_log/weights/layer0/stacked,svd_log/pre_update/layer11/q,svd_log/weights/layer5/k,svd/post_update/layer5/stacked,svd/weights/layer5/v,svd/pre_update/layer11/k,attn/layer0/maxA/frac>0.95,_step,svd_log/weights/layer5/stacked,svd/weights/layer0/k,svd_log/weights/layer5/v,train/step,ortho/layer0_k/err_normalized,ortho/layer11_q/err,ortho/layer0_q/err_normalized,svd_log/weights/layer5/q,attn/layer5/entropy/p05,svd_log/pre_update/layer5/k,_timestamp,ortho/layer0_v/err,weights/layer5_mlp_norm,ortho/layer11_q/err_normalized,ortho/layer5_q/err,_runtime,weights/layer11_attn_norm,svd_log/pre_update/layer0/k,ortho/layer11_k/err_normalized,attn/layer11/entropy/mean,attn/layer11/maxA/frac>0.95,qkv/layer11/k_norm/mean,svd_log/post_update/layer5/k,svd_log/pre_update/layer5/v,svd_log/pre_update/layer11/stacked,svd/post_update/layer11/stacked,svd_log/pre_update/layer0/stacked,svd/pre_update/layer5/stacked,svd_log/weights/layer0/k,qkv/layer11/v_norm/mean,svd/pre_update/layer0/k,svd/post_update/layer5/k,qkv/layer5/q_norm/mean,svd_log/weights/layer0/v,run_id
,5507.442235946655,0.01,,,,,,,,,,95196.2776074186,,,,,,,,,,,,,,,,9.633261680603027,,,,,,,,8.928897857666016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,0.0,,,,,,,,0,,,,160.0,,,,,,,1764031463.1563601,,,,,69.136710964,,,,,,,,,,,,,,,,,,,q9h99v47
,5633.433818817139,0.01,,,,,,,,,,93067.2156383095,,,,,,,,,,,,,,,,3.221691608428955,,,,,,,,7.814700126647949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,0.0,,,,,,,,1,,,,320.0,,,,,,,1764031519.0441558,,,,,125.024386945,,,,,,,,,,,,,,,,,,,q9h99v47
,5675.87947845459,0.01,,,,,,,,,,92371.23550459028,,,,,,,,,,,,,,,,5.747892379760742,,,,,,,,7.167814254760742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,0.0,,,,,,,,2,,,,480.0,,,,,,,1764031575.6085033,,,,,181.588765475,,,,,,,,,,,,,,,,,,,q9h99v47
,5698.517322540283,0.01,,,,,,,,,,92004.28292570023,,,,,,,,,,,,,,,,3.7374420166015625,,,,,,,,6.647733688354492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,0.0,,,,,,,,3,,,,640.0,,,,,,,1764031632.526743,,,,,238.507302202,,,,,,,,,,,,,,,,,,,q9h99v47
,5698.235273361206,0.01,,,,,,,,,,92008.83692026626,,,,,,,,,,,,,,,,2.0321056842803955,,,,,,,,6.4741034507751465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,0.0,,,,,,,,4,,,,800.0,,,,,,,1764031689.5300803,,,,,295.510384178,,,,,,,,,,,,,,,,,,,q9h99v47
0.23462724685668945,,,0.5580230951309204,26.772262573242188,,,,,,0.40014973282814026,,,,6.866753101348877,5.740089416503906,0.5510624647140503,5.922119140625,0.27500036358833313,,32.46302032470703,,,-0.017290882766246796,,0.6986560225486755,-0.1094387099146843,3.9445879459381104,,,,,,,0.5566791296005249,,,,,0.07456889748573303,,,,,,3.815458297729492,,,,,31.108457565307617,,,,,,,,,,,,1.0096367597579956,,0.5605692863464355,,,,,0.5579485297203064,0.0009765625,,,,,,,,,6.718454360961914,,0.5529732704162598,,,,6.875386714935303,,,,,,0.5258919596672058,,,,,,,,26.65104866027832,,,,,,,,0.0009791057091206312,5,,,,,,,,,3.932245969772339,,1764031690.624124,,31.390949249267578,,,296.604689926,26.597309112548828,,,5.9305830001831055,0.0009765625,0.5513648986816406,,,,,,,,0.5593156218528748,,,0.5515713691711426,,q9h99v47
