val/step,val/loss,svd/weights/layer11/k,train/step_time_ms,svd/weights/layer0/stacked,logits/layer0/std,train/lr_0,logits/layer0/max_p95,svd_log/weights/layer5/v,ortho/layer0_q/err,svd_log/weights/layer11/stacked,_timestamp,ortho/layer5_q/err,qkv/layer11/k_norm/mean,svd_log/weights/layer0/stacked,ortho/layer11_k/err,ortho/layer0_q/err_normalized,svd/weights/layer5/stacked,train/loss,ortho/layer11_v/err,svd/weights/layer5/q,logits/layer5/max_p95,svd/weights/layer11/q,svd/weights/layer5/v,train/step,svd/weights/layer11/stacked,train/naninf_flag,ortho/layer11_q/err,svd_log/weights/layer11/k,weights/layer5_attn_norm,svd/weights/layer11/v,attn/layer11/maxA/frac>0.95,attn/layer5/entropy/mean,attn/layer0/entropy/mean,attn/layer0/entropy/p95,attn/layer11/entropy/mean,attn/layer5/entropy/p05,svd_log/weights/layer0/v,qkv/layer0/k_norm/mean,ortho/layer5_v/err_normalized,svd_log/weights/layer5/q,weights/layer11_attn_norm,ortho/layer0_k/err_normalized,svd/weights/layer0/k,logits/layer5/std,svd_log/weights/layer5/k,attn/layer11/entropy/p95,qkv/layer5/v_norm/mean,ortho/layer11_k/err_normalized,ortho/layer0_v/err,ortho/layer0_v/err_normalized,svd/total_time_ms,weights/layer0_mlp_norm,weights/layer5_mlp_norm,attn/layer0/entropy/p05,svd_log/weights/layer0/q,logits/layer11/max_p95,logits/layer0/mean,logits/layer5/mean,train/total_time_hours,ortho/layer5_q/err_normalized,train/grad_norm,qkv/layer11/v_norm/mean,train/lr,qkv/layer0/v_norm/mean,train/total_time_seconds,svd/weights/layer0/q,ortho/layer5_v/err,logits/layer11/std,attn/layer11/entropy/p05,svd_log/weights/layer11/q,attn/layer0/maxA/frac>0.95,_runtime,svd/weights/layer0/v,svd_log/weights/layer5/stacked,weights/layer0_attn_norm,train/tokens_per_sec,svd_log/weights/layer0/k,svd/weights/layer5/k,weights/layer11_mlp_norm,ortho/layer5_k/err_normalized,ortho/layer11_q/err_normalized,val/ppl,svd_log/weights/layer11/v,qkv/layer5/k_norm/mean,qkv/layer5/q_norm/mean,logits/layer11/mean,ortho/layer0_k/err,ortho/layer5_k/err,qkv/layer11/q_norm/mean,ortho/layer11_v/err_normalized,_step,attn/layer5/entropy/p95,qkv/layer0/q_norm/mean,attn/layer5/maxA/frac>0.95,run_id
,,,5625.293970108032,,,0.0006970297029702968,,,,,1764085385.320983,,,,,,,6.514277458190918,,,,,,7360.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6920526027679443,,0.0006970297029702968,,,,,,,,,3278.446479317,,,,93201.884699002,,,,,,,,,,,,,,,65,,,,gz1gpya0
,,,5624.386548995972,,,0.0005386138613861387,,,,,1764085441.575173,,,,,,,6.462286949157715,,,,,,7520.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7638660669326782,,0.0005386138613861387,,,,,,,,,3334.700482665,,,,93216.92160251546,,,,,,,,,,,,,,,66,,,,gz1gpya0
,,,5622.26414680481,,,0.00047999999999999996,,,,,1764085497.8316405,,,,,,,6.478979110717773,,,,,,7680.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9452869296073914,,0.00047999999999999996,,,,,,,,,3390.956929882,,,,93252.11094856834,,,,,,,,,,,,,,,67,,,,gz1gpya0
,,,5623.831033706665,,,0.00047999999999999996,,,,,1764085554.0547953,,,,,,,6.466040134429932,,,,,,7840.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.44125521183013916,,0.00047999999999999996,,,,,,,,,3447.180281373,,,,93226.1294583102,,,,,,,,,,,,,,,68,,,,gz1gpya0
,,,5619.386196136475,,,0.00047999999999999996,,,,,1764085610.234522,,,,,,,6.485401153564453,,,,,,8000.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5177038908004761,,0.00047999999999999996,,,,,,,,,3503.359903517,,,,93299.86971895015,,,,,,,,,,,,,,,69,,,,gz1gpya0
,,,,,2116.894287109375,,3201.92578125,,,,1764085611.1112773,,1.4191802740097046,,,,,,,,1013.11083984375,,,,,,,,76.0291748046875,,0.8076604604721069,0.06770545244216919,0.0023736178409308195,2.8380016774674256e-15,0.14648962020874023,0.0,,3.176950454711914,,,64.28355407714844,,,883.3959350585938,,0.7542130351066589,1.024524450302124,,,,,70.12490844726562,58.857906341552734,0.0,,2569.781494140625,-72.35437774658203,-249.3403778076172,,,,0.9504364728927612,,1.9201972484588623,,,,1115.0426025390625,0.0,,0.9958089590072632,3504.236734401,,,138.97015380859375,,,,54.37023162841797,,,,,1.5539796352386475,1.8907015323638916,115.26136779785156,,,1.444398283958435,,70,0.5815109014511108,3.2581098079681396,0.8985443115234375,gz1gpya0
,,"{'_type': 'histogram', 'values': [306, 260, 147, 19, 6, 4, 3, 4, 2, 1, 3, 2, 1, 1, 1, 0, 2, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1], 'packedBins': {'min': 0.0011988928308710456, 'size': 0.37474582895265485, 'count': 64}}",,"{'_type': 'histogram', 'values': [489, 152, 37, 19, 11, 10, 6, 4, 5, 3, 5, 2, 3, 2, 0, 2, 1, 1, 2, 1, 1, 2, 0, 0, 1, 2, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1], 'packedBins': {'size': 0.9172490946948528, 'count': 64, 'min': 0.508307695388794}}",2116.894287109375,,3207.906005859375,"{'_type': 'histogram', 'values': [1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 2, 1, 0, 2, 2, 2, 2, 3, 2, 4, 6, 4, 5, 8, 6, 10, 11, 13, 13, 18, 19, 24, 28, 29, 36, 39, 47, 56, 59, 67, 72, 72, 57, 20, 6, 2, 3, 3, 2, 0, 2, 0, 2, 0, 1, 1, 0, 0, 0, 2], 'packedBins': {'min': -3.162917375564575, 'size': 0.06758864410221577, 'count': 64}}",1982.9703369140625,"{'_type': 'histogram', 'values': [8, 16, 20, 24, 28, 33, 35, 38, 43, 45, 47, 50, 52, 50, 53, 52, 42, 36, 21, 11, 7, 5, 3, 5, 2, 4, 3, 2, 2, 3, 3, 2, 2, 2, 2, 2, 2, 0, 1, 2, 0, 1, 0, 0, 1, 1, 0, 0, 2, 1, 0, 0, 0, 1, 0, 0, 0, 2, 0, 0, 0, 0, 0, 1], 'packedBins': {'min': -0.3731383681297302, 'size': 0.029546077363193035, 'count': 64}}",1764085612.5296826,1059.6981201171875,1.4191802740097046,"{'packedBins': {'min': -0.2938733398914337, 'size': 0.03228570381179452, 'count': 64}, '_type': 'histogram', 'values': [11, 18, 22, 26, 34, 34, 40, 40, 45, 46, 46, 47, 42, 44, 37, 29, 26, 20, 16, 13, 10, 10, 8, 8, 6, 8, 5, 5, 4, 5, 3, 5, 4, 3, 4, 2, 4, 2, 4, 2, 3, 2, 3, 2, 1, 1, 2, 2, 2, 2, 0, 3, 1, 2, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1]}",621.69287109375,2.5819926261901855,"{'values': [381, 286, 42, 15, 11, 5, 4, 3, 3, 1, 2, 0, 2, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1], 'packedBins': {'min': 0.43393686413764954, 'size': 0.5469220313243568, 'count': 64}, '_type': 'histogram'}",,347.6584167480469,"{'packedBins': {'min': 0.0008474963251501322, 'size': 0.450164427395066, 'count': 64}, '_type': 'histogram', 'values': [359, 277, 87, 14, 6, 4, 3, 2, 1, 2, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]}",1009.7135009765625,"{'values': [286, 252, 168, 31, 8, 4, 5, 1, 2, 0, 2, 0, 2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1], 'packedBins': {'min': 7.173231279011816e-05, 'size': 0.34243736838129735, 'count': 64}, '_type': 'histogram'}","{'values': [198, 184, 166, 130, 62, 8, 3, 3, 2, 2, 1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1], 'packedBins': {'size': 0.22727689771363657, 'count': 64, 'min': 0.0006871995865367353}, '_type': 'histogram'}",,"{'_type': 'histogram', 'values': [367, 305, 44, 13, 7, 7, 4, 4, 4, 0, 1, 2, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1], 'packedBins': {'count': 64, 'min': 0.42350801825523376, 'size': 0.508173341397196}}",,669.292236328125,"{'packedBins': {'min': -2.921219825744629, 'size': 0.06720560044050217, 'count': 64}, '_type': 'histogram', 'values': [2, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 2, 1, 2, 4, 2, 3, 3, 4, 6, 5, 8, 9, 8, 11, 11, 15, 18, 20, 23, 25, 33, 35, 42, 47, 54, 59, 67, 68, 63, 50, 18, 7, 5, 2, 4, 3, 3, 3, 3, 4, 1, 3, 0, 2, 1, 1, 0, 0, 0, 1]}",76.0291748046875,"{'packedBins': {'size': 0.28621173488318163, 'count': 64, 'min': 0.0007721028523519635}, '_type': 'histogram', 'values': [251, 230, 190, 86, 4, 1, 0, 2, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]}",0.8076604604721069,0.06770545244216919,0.0023736178409308195,2.8380016774674256e-15,0.14648962020874023,0.0,"{'_type': 'histogram', 'values': [1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 2, 1, 1, 1, 3, 2, 3, 2, 6, 5, 6, 6, 10, 12, 12, 17, 19, 23, 26, 34, 42, 47, 54, 65, 73, 81, 77, 59, 22, 13, 6, 5, 5, 6, 2, 3, 3, 3, 1, 1, 2, 0, 1, 1, 0, 1], 'packedBins': {'min': -3.7438161373138428, 'size': 0.0823905486613512, 'count': 64}}",3.176950454711914,0.38678614298502606,"{'_type': 'histogram', 'values': [1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 3, 2, 2, 3, 3, 3, 5, 4, 6, 8, 8, 11, 12, 13, 17, 18, 22, 26, 32, 36, 41, 47, 55, 60, 68, 70, 69, 49, 19, 11, 5, 5, 4, 2, 4, 1, 3, 1, 1, 1, 1, 2, 1, 1, 1, 2, 0, 1], 'packedBins': {'count': 64, 'min': -3.07186222076416, 'size': 0.07080353423953056}}",64.28355407714844,3.6289536158243814,"{'packedBins': {'min': 0.000540625536814332, 'size': 0.7457768486892746, 'count': 64}, '_type': 'histogram', 'values': [470, 199, 39, 15, 7, 6, 3, 2, 4, 2, 2, 3, 2, 1, 2, 1, 1, 0, 2, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]}",883.3959350585938,"{'_type': 'histogram', 'values': [1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 2, 2, 2, 2, 2, 3, 3, 4, 3, 6, 8, 9, 9, 11, 15, 14, 19, 23, 26, 31, 37, 44, 51, 56, 66, 75, 74, 70, 40, 12, 7, 4, 4, 6, 4, 4, 2, 1, 3, 1, 1, 2, 0, 2, 2], 'packedBins': {'count': 64, 'min': -3.55490779876709, 'size': 0.075519610196352}}",0.7542130351066589,1.024524450302124,0.8094959259033203,1284.319580078125,1.6722911198933919,541.9557094573975,70.12490844726562,58.857906341552734,0.0,"{'_type': 'histogram', 'values': [1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 2, 1, 0, 2, 3, 2, 2, 3, 4, 4, 5, 7, 7, 8, 10, 11, 14, 16, 20, 21, 24, 31, 34, 42, 46, 52, 57, 62, 63, 53, 41, 26, 15, 12, 10, 7, 5, 6, 3, 4, 2, 2, 4, 3, 4, 2, 2, 3, 3, 2, 1], 'packedBins': {'count': 64, 'min': -3.0479061603546143, 'size': 0.07162148132920265}}",2568.0048828125,-72.35437774658203,-249.3403778076172,,1.3798152605692546,,0.9504364728927612,,1.9201972484588623,,"{'values': [363, 248, 75, 22, 12, 6, 4, 4, 2, 3, 1, 1, 3, 0, 1, 2, 0, 2, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1], 'packedBins': {'min': 0.0008955584489740431, 'size': 0.536632790251133, 'count': 64}, '_type': 'histogram'}",297.0517578125,1115.0426025390625,0.0,"{'_type': 'histogram', 'values': [1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 2, 0, 3, 2, 1, 3, 3, 4, 6, 5, 6, 10, 11, 12, 18, 17, 25, 29, 35, 42, 51, 60, 70, 80, 87, 86, 51, 13, 7, 5, 5, 3, 2, 2, 0, 1, 1, 0, 2, 0, 1, 2], 'packedBins': {'min': -4.144285202026367, 'size': 0.08570387214422226, 'count': 64}}",0.9958089590072632,3505.658700981,"{'packedBins': {'size': 0.5284411737281971, 'count': 64, 'min': 0.00018037822155747563}, '_type': 'histogram', 'values': [409, 272, 45, 11, 5, 5, 4, 1, 2, 2, 1, 1, 1, 2, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]}","{'values': [9, 15, 20, 25, 28, 32, 36, 38, 44, 44, 47, 50, 52, 51, 50, 47, 41, 31, 18, 11, 8, 6, 7, 5, 4, 5, 3, 4, 4, 3, 2, 2, 1, 3, 1, 2, 2, 0, 1, 1, 1, 1, 1, 1, 0, 0, 2, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1], 'packedBins': {'min': -0.36257344484329224, 'size': 0.02987546566873789, 'count': 64}, '_type': 'histogram'}",138.97015380859375,,"{'_type': 'histogram', 'values': [1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 2, 0, 2, 0, 1, 2, 2, 3, 3, 3, 5, 5, 6, 8, 10, 10, 12, 15, 19, 22, 24, 30, 36, 40, 49, 55, 62, 65, 66, 54, 41, 26, 18, 12, 10, 7, 5, 3, 4, 5, 4, 5, 4, 3, 1, 2, 1, 1, 0, 1, 1], 'packedBins': {'min': -3.267103433609009, 'size': 0.07727964408695698, 'count': 64}}","{'values': [241, 219, 173, 81, 14, 6, 3, 3, 5, 3, 1, 3, 1, 1, 1, 1, 1, 0, 0, 2, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1], 'packedBins': {'min': 0.00027867130120284855, 'size': 0.2965930371278773, 'count': 64}, '_type': 'histogram'}",54.37023162841797,0.7391881148020426,0.8714742660522461,,"{'packedBins': {'size': 0.06836266629397869, 'count': 64, 'min': -3.1123249530792236}, '_type': 'histogram', 'values': [1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 2, 2, 1, 2, 2, 3, 3, 4, 5, 5, 5, 7, 10, 9, 12, 12, 16, 18, 19, 25, 27, 34, 37, 44, 50, 58, 64, 71, 76, 73, 52, 5, 2, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1]}",1.5539796352386475,1.8907015323638916,115.26136779785156,2787.036376953125,567.6964721679688,1.444398283958435,0.45268023014068604,71,0.5815109014511108,3.2581098079681396,0.8985443115234375,gz1gpya0
8065.0,6.457705497741699,,,,,,,,,,1764085970.8593469,,,,,,,6.462486267089844,,,,,,8065.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3863.984873258,,,,,,,,,,,,,,,,,,,72,,,,gz1gpya0
,,,,,,,,,,,1764085970.8601146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0733066521088281,,,,,,3863.9039475917816,,,,,,,3863.98524395,,,,,,,,,,,,,,,,,,,73,,,,gz1gpya0
,,,5613.46173286438,,,0.0192,,,,,1764089978.1853917,,,,,,,17.39047622680664,,,,,,160.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.880727767944336,,0.0192,,,,,,,,,58.677997759,,,,93398.33866338155,,,,,,,,,,,,,,,0,,,,g411eic5
,,,5647.168397903442,,,0.0192,,,,,1764090034.5463395,,,,,,,14.893494606018066,,,,,,320.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.14873743057251,,0.0192,,,,,,,,,115.038732319,,,,92840.86520151341,,,,,,,,,,,,,,,1,,,,g411eic5
,,,5647.255659103394,,,0.0192,,,,,1764090091.0213614,,,,,,,10.456920623779297,,,,,,480.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.172748327255249,,0.0192,,,,,,,,,171.513603095,,,,92839.4306276618,,,,,,,,,,,,,,,2,,,,g411eic5
,,,5647.156238555908,,,0.0192,,,,,1764090147.4843287,,,,,,,8.007975578308105,,,,,,640.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.37669283151626587,,0.0192,,,,,,,,,227.97673791,,,,92841.0651046678,,,,,,,,,,,,,,,3,,,,g411eic5
,,,5638.930559158325,,,0.0192,,,,,1764090203.8979251,,,,,,,7.762584686279297,,,,,,800.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1389603167772293,,0.0192,,,,,,,,,284.390366928,,,,92976.49518816844,,,,,,,,,,,,,,,4,,,,g411eic5
,,,,,4860.04443359375,,8450.841796875,,,,1764090205.0185552,,3.222105026245117,,,,,,,,1856.4473876953125,,,,,,,,149.7819061279297,,0.2318572998046875,1.695601224899292,0.0026370901614427567,1.1163840034703054e-13,2.092940330505371,6.442024377047856e-14,,3.3302390575408936,,,153.88037109375,,,1258.8917236328125,,5.379900932312012,3.151839017868042,,,,,188.69908142089844,170.1525115966797,0.0,,11196.1298828125,624.2933349609375,-106.18964385986328,,,,3.155043363571167,,3.1371798515319824,,,,3976.810791015625,5.1400490974629065e-08,,0.9953206777572632,285.510915481,,,159.41732788085938,,,,176.73919677734375,,,,,3.0986380577087402,3.0413379669189453,1623.552734375,,,3.163832187652588,,5,6.145864963531494,3.3607308864593506,0.4581451416015625,g411eic5
