qkv/layer5/v_norm/mean,attn/layer0/entropy/mean,ortho/layer0_v/err_normalized,svd/layer11_v/sigma_min,logits/layer5/mean,train/lr,svd/layer0_q/sigma_min,svd/layer5_q/condition_number,qkv/layer11/k_norm/mean,train/step_time_ms,svd/layer0_v/spectral_gap,ortho/layer0_q/err_normalized,logits/layer11/max_p95,svd/layer11_v/sigma_max,ortho/layer11_k/err,svd/layer5_v/spectral_gap,qkv/layer11/q_norm/mean,ortho/layer0_q/err,logits/layer5/std,svd/layer5_k/sigma_min,svd/layer5_q/effective_rank,_timestamp,weights/layer5_mlp_norm,qkv/layer0/k_norm/mean,logits/layer0/std,attn/layer11/entropy/p95,svd/layer0_q/spectral_gap,attn/layer5/maxA/frac>0.95,attn/layer5/entropy/p05,svd/layer5_v/condition_number,ortho/layer5_k/err_normalized,train/loss,svd/layer0_v/effective_rank,logits/layer11/mean,logits/layer0/mean,svd/layer5_v/sigma_max,qkv/layer5/k_norm/mean,ortho/layer11_q/err,svd/layer5_k/effective_rank,svd/layer11_v/condition_number,train/total_time_seconds,weights/layer11_mlp_norm,attn/layer0/entropy/p95,svd/layer11_v/effective_rank,train/grad_norm,ortho/layer11_v/err,svd/layer11_k/sigma_min,svd/layer5_q/spectral_gap,train/step,attn/layer0/entropy/p05,ortho/layer0_k/err,svd/layer11_q/spectral_gap,attn/layer11/entropy/p05,ortho/layer11_q/err_normalized,qkv/layer11/v_norm/mean,svd/layer5_k/spectral_gap,qkv/layer0/q_norm/mean,svd/layer5_q/sigma_max,svd/layer0_q/condition_number,weights/layer0_mlp_norm,train/lr_0,svd/layer11_k/effective_rank,svd/layer0_q/sigma_max,ortho/layer0_k/err_normalized,ortho/layer5_k/err,logits/layer11/std,weights/layer0_attn_norm,svd/layer0_v/sigma_min,attn/layer0/maxA/frac>0.95,train/tokens_per_sec,svd/layer5_q/sigma_min,attn/layer5/entropy/p95,ortho/layer5_q/err,ortho/layer11_v/err_normalized,qkv/layer0/v_norm/mean,train/total_time_hours,attn/layer11/maxA/frac>0.95,train/naninf_flag,svd/layer5_v/effective_rank,qkv/layer5/q_norm/mean,attn/layer5/entropy/mean,svd/layer5_k/sigma_max,svd/layer0_k/effective_rank,ortho/layer5_q/err_normalized,svd/layer11_q/sigma_min,svd/layer11_q/sigma_max,svd/layer11_k/sigma_max,svd/layer11_k/spectral_gap,svd/layer0_k/condition_number,svd/layer0_q/effective_rank,val/step,svd/total_time_ms,ortho/layer11_k/err_normalized,_step,svd/layer0_k/sigma_max,svd/layer5_v/sigma_min,svd/layer11_k/condition_number,svd/layer11_q/effective_rank,svd/layer0_k/spectral_gap,logits/layer0/max_p95,svd/layer0_v/condition_number,svd/layer0_k/sigma_min,ortho/layer0_v/err,svd/layer11_v/spectral_gap,logits/layer5/max_p95,weights/layer5_attn_norm,val/loss,weights/layer11_attn_norm,ortho/layer5_v/err_normalized,svd/layer0_v/sigma_max,svd/layer11_q/condition_number,attn/layer11/entropy/mean,_runtime,ortho/layer5_v/err,svd/layer5_k/condition_number,run_id
0.5545833706855774,5.89069128036499,0.027337928613026936,0.00012234834139235318,-0.027109267190098763,,0.00021487603953573853,1536.9608013198567,0.5536623001098633,,1.0100491046905518,0.02734553317228953,0.5876635909080505,1.101893424987793,21.009641647338867,1.0083125829696655,0.553790807723999,21.00136947631836,0.29618921875953674,0.0007461914210580289,328.6493835449219,1763291763.308249,30.70675277709961,0.5544697642326355,0.30265313386917114,6.864174842834473,1.0095748901367188,0.0009765625,3.931464672088623,1322.2174662616146,0.027336321771144867,,326.6515197753906,0.08600597828626633,-0.0011145140742883086,1.1126203536987305,0.5547423362731934,21.01677894592285,325.1468505859375,9006.190944878368,,30.727327346801758,6.835168838500977,328.54705810546875,,20.98661231994629,0.0006946208886802197,1.0105758905410767,,3.902423143386841,21.000368118286133,1.0034657716751099,3.933762788772583,0.027365597585837047,0.5550676584243774,1.0126689672470093,0.5542252659797668,1.099635362625122,5156.5695711815115,30.72071647644043,,326.0737609863281,1.108023762702942,0.02734422932068507,20.994295120239258,0.29067152738571167,26.616931915283203,0.0006442848243750632,0.0009765625,,0.0007154608028940856,6.861472129821777,21.001529693603516,0.027326318124930065,0.554287850856781,,0.0009765625,,324.91180419921875,0.5541335940361023,5.917529106140137,1.1126223802566528,329.7672119140625,0.027345741788546245,4.952190283802338e-05,1.1037999391555786,1.1073559522628784,1.0146294832229614,844.2421942268935,326.203125,,426.7468452453613,0.027356304228305817,10,1.0960769653320312,0.0008414805051870644,1594.1872910676877,327.063720703125,1.0076544284820557,0.4963870644569397,1717.9628086081398,0.001298296730965376,20.995529174804688,1.0035245418548584,0.49300286173820496,26.623865127563477,,26.608978271484375,0.027344730993111927,1.1068575382232666,22289.08113361022,5.920312404632568,293.380723327,21.00075340270996,1491.0681090011042,mqqy71u9
,,,,,1e-05,,,,5699.4874477386475,,,,,,,,,,,,1763291820.3132083,,,,,,,,,,8.747098922729492,,,,,,,,,,,,,1.7139029502868652,,,,960.0,,,,,,,,,,,,1e-05,,,,,,,,,91988.62262746428,,,,,,,,0.0,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,350.385257455,,,mqqy71u9
0.5545728802680969,5.890594005584717,,,-0.038533248007297516,,,,0.553665280342102,,,,0.6507588624954224,,,,0.5537922978401184,,0.3211573362350464,,,1763291821.1928456,30.707019805908203,0.554482102394104,0.30304810404777527,6.862117767333984,,0.0009765625,3.9249660968780518,,,,,0.1147276982665062,-0.0010742141166701913,,0.5547482967376709,,,,,30.7276611328125,6.834898948669434,,,,,,,3.902249336242676,,,3.9285712242126465,,0.5550631880760193,,0.5542382001876831,,,30.71964454650879,,,,,,0.3166376054286957,26.616905212402344,,0.0009765625,,,6.857436180114746,,,0.5542609691619873,,0.0009765625,,,0.5541408061981201,5.9133758544921875,,,,,,,,,,,,,12,,,,,,0.4983017146587372,,,,,0.5351199507713318,26.62390899658203,,26.608980178833008,,,,5.91793155670166,351.265016856,,,mqqy71u9
,,,,,1e-05,,,,5696.88606262207,,,,,,,,,,,,1763291878.18718,,,,,,,,,,8.65093994140625,,,,,,,,,,,,,1.8125313520431519,,,,1120.0,,,,,,,,,,,,1e-05,,,,,,,,,92030.62765111528,,,,,,,,0.0,,,,,,,,,,,,,,,,13,,,,,,,,,,,,,,,,,,,408.259107198,,,mqqy71u9
0.5545624494552612,5.8905768394470215,,,-0.06581035256385803,,,,0.5536667108535767,,,,0.661544144153595,,,,0.5537936687469482,,0.34024500846862793,,,1763291879.0664895,30.707279205322266,0.5544924736022949,0.3031887710094452,6.857900619506836,,0.0009765625,3.920808792114258,,,,,0.1214098185300827,-0.0012134435819461942,,0.5547558069229126,,,,,30.728004455566406,6.835288047790527,,,,,,,3.902632713317871,,,3.9252171516418457,,0.5550594925880432,,0.554249107837677,,,30.718507766723633,,,,,,0.3399950861930847,26.616796493530273,,0.0009765625,,,6.8521552085876465,,,0.5542330741882324,,0.0009765625,,,0.5541507601737976,5.907897472381592,,,,,,,,,,,,,14,,,,,,0.496372252702713,,,,,0.5216221213340759,26.624019622802734,,26.608966827392578,,,,5.913897514343262,409.138530572,,,mqqy71u9
,,,,,1e-05,,,,5695.433139801025,,,,,,,,,,,,1763291936.0241737,,,,,,,,,,8.561704635620117,,,,,,,,,,,,,1.6836559772491455,,,,1280.0,,,,,,,,,,,,1e-05,,,,,,,,,92054.10495229103,,,,,,,,0.0,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,466.096041797,,,mqqy71u9
0.5545523166656494,5.890578269958496,,,-0.08522282540798187,,,,0.5536702871322632,,,,0.7167556285858154,,,,0.5537974238395691,,0.35703784227371216,,,1763291936.9033902,30.70754051208496,0.5545005798339844,0.3031908869743347,6.8566389083862305,,0.0009765625,3.917372941970825,,,,,0.15212593972682953,-0.00107775058131665,,0.5547629594802856,,,,,30.72834587097168,6.83505916595459,,,,,,,3.902431011199951,,,3.9243149757385254,,0.5550572872161865,,0.5542576313018799,,,30.71738624572754,,,,,,0.35109904408454895,26.61664581298828,,0.0009765625,,,6.848200798034668,,,0.5542069673538208,,0.0009765625,,,0.5541597604751587,5.903716087341309,,,,,,,,,,,,,16,,,,,,0.4968514144420624,,,,,0.5221721529960632,26.624116897583008,,26.609046936035156,,,,5.912410736083984,466.975381795,,,mqqy71u9
,,,,,1e-05,,,,5699.524164199829,,,,,,,,,,,,1763291993.8751233,,,,,,,,,,8.414668083190918,,,,,,,,,,,,,1.6663286685943604,,,,1440.0,,,,,,,,,,,,1e-05,,,,,,,,,91988.03003471538,,,,,,,,0.0,,,,,,,,,,,,,,,,17,,,,,,,,,,,,,,,,,,,523.947096231,,,mqqy71u9
0.5545427799224854,5.890486717224121,,,-0.10940318554639816,,,,0.5536773204803467,,,,0.769088864326477,,,,0.5538048148155212,,0.35962849855422974,,,1763291994.7540867,30.707897186279297,0.5545077323913574,0.30341923236846924,6.8526411056518555,,0.0009765625,3.911942958831787,,,,,0.15721358358860016,-0.0009731194004416466,,0.5547730922698975,,,,,30.728717803955078,6.834928512573242,,,,,,,3.902221441268921,,,3.920128107070923,,0.555055558681488,,0.5542651414871216,,,30.716245651245117,,,,,,0.3709602653980255,26.616474151611328,,0.0009765625,,,6.843016624450684,,,0.5541815161705017,,0.0009765625,,,0.5541716814041138,5.898201942443848,,,,,,,,,,,,,18,,,,,,0.49684783816337585,,,,,0.48415619134902954,26.624317169189453,,26.6092529296875,,,,5.908402442932129,524.826040147,,,mqqy71u9
,,,,,1e-05,,,,5703.571081161499,,,,,,,,,,,,1763292051.7540226,,,,,,,,,,8.361327171325684,,,,,,,,,,,,,1.573976993560791,,,,1600.0,,,,,,,,,,,,1e-05,,,,,,,,,91922.76076503842,,,,,,,,0.0,,,,,,,,,,,,,,,,19,,,,,,,,,,,,,,,,,,,581.825812461,,,mqqy71u9
0.5545333623886108,5.890481472015381,,,-0.11133190244436264,,,,0.5536859035491943,,,,0.8663762807846069,,,,0.5538133382797241,,0.37399834394454956,,,1763292052.6322136,30.70830726623535,0.5545140504837036,0.30351510643959045,6.851836681365967,,0.0009765625,3.907499313354492,,,,,0.1982521116733551,-0.0011090893531218171,,0.5547862648963928,,,,,30.7291259765625,6.835227012634277,,,,,,,3.902538776397705,,,3.9199421405792236,,0.5550546646118164,,0.5542718768119812,,,30.715091705322266,,,,,,0.3884410858154297,26.61627197265625,,0.0009765625,,,6.839364051818848,,,0.5541558265686035,,0.0009765625,,,0.5541864633560181,5.893764019012451,,,,,,,,,,,,,20,,,,,,0.4967368543148041,,,,,0.4958943724632263,26.624614715576172,,26.609512329101562,,,,5.906966209411621,582.704167134,,,mqqy71u9
0.5545333623886108,5.890481472015381,0.02734082192182541,8.679776510689408e-05,-0.11133190244436264,,0.00010994377953466028,8777.889500695863,0.5536859035491943,,1.0098557472229004,0.027344733476638794,0.8672060370445251,1.1019972562789917,21.009254455566406,1.0082889795303345,0.5538133382797241,21.000755310058594,0.37399834394454956,0.0006528871017508209,328.61968994140625,1763292053.92712,30.70830726623535,0.5545140504837036,0.30351510643959045,6.851836681365967,1.0093764066696167,0.0009765625,3.907499313354492,1304.3724007537817,0.02733544756968816,,326.64349365234375,0.1982521116733551,-0.0011090893531218171,1.112492561340332,0.5547862648963928,21.016565322875977,325.2397155761719,12696.13319315919,,30.7291259765625,6.835227012634277,328.5103759765625,,20.986848831176758,0.0009456995758228004,1.0107243061065674,,3.902538776397705,20.999711990356445,1.0036755800247192,3.9199421405792236,0.027365319430828094,0.5550546646118164,1.01237952709198,0.5542718768119812,1.099853515625,10078.603278630168,30.715091705322266,,326.1343078613281,1.1080807447433472,0.027343374987443287,20.993623733520508,0.3884410858154297,26.61627197265625,0.0005831196322105825,0.0009765625,,0.00012529807281680405,6.839364051818848,21.000715255737305,0.027326626082261402,0.5541558265686035,,0.0009765625,,324.91937255859375,0.5541864633560181,5.893764019012451,1.1123931407928467,329.82025146484375,0.027344681322574615,0.0001782515610102564,1.1039336919784546,1.1071873903274536,1.0141029357910156,626.1322567198976,326.21270751953125,,416.0609245300293,0.027355800072352093,21,1.0959961414337158,0.0008528947946615517,1170.760040035069,327.03692626953125,1.0070792436599731,0.4978615939617157,1897.7480783876997,0.001750422641634941,20.997751235961914,1.003685712814331,0.4974837899208069,26.624614715576172,,26.609512329101562,0.027345711986223858,1.106614351272583,6193.118682439293,5.906966209411621,583.999613167,21.001506805419922,1703.8060139788122,mqqy71u9
,,,,,1e-05,,,,5703.622341156006,,,,,,,,,,,,1763292110.9303114,,,,,,,,,,8.259037017822266,,,,,,,,,,,,,1.5119452476501465,,,,1760.0,,,,,,,,,,,,1e-05,,,,,,,,,91921.93463035944,,,,,,,,0.0,,,,,,,,,,,,,,,,22,,,,,,,,,,,,,,,,,,,641.002242752,,,mqqy71u9
0.554524302482605,5.890420913696289,,,-0.1250208616256714,,,,0.5536969900131226,,,,0.9984025955200195,,,,0.553824245929718,,0.3816699981689453,,,1763292111.809198,30.70877456665039,0.5545188784599304,0.30373063683509827,6.8506574630737305,,0.0009765625,3.903235912322998,,,,,0.2669115960597992,-0.0009952455293387175,,0.5548025369644165,,,,,30.72958755493164,6.83503532409668,,,,,,,3.9019956588745117,,,3.9188623428344727,,0.555054783821106,,0.5542769432067871,,,30.713897705078125,,,,,,0.4205615222454071,26.61602210998535,,0.0009765625,,,6.836700439453125,,,0.5541302561759949,,0.0009765625,,,0.5542042255401611,5.890847682952881,,,,,,,,,,,,,23,,,,,,0.4982946515083313,,,,,0.4985649287700653,26.625015258789062,,26.609865188598633,,,,5.904766082763672,641.881224455,,,mqqy71u9
,,,,,1e-05,,,,5704.847097396851,,,,,,,,,,,,1763292168.860751,,,,,,,,,,8.15435791015625,,,,,,,,,,,,,1.6476482152938843,,,,1920.0,,,,,,,,,,,,1e-05,,,,,,,,,91902.20019029698,,,,,,,,0.0,,,,,,,,,,,,,,,,24,,,,,,,,,,,,,,,,,,,698.932811045,,,mqqy71u9
0.5545157194137573,5.8904571533203125,,,-0.12986239790916443,,,,0.5537083148956299,,,,1.047073483467102,,,,0.553835391998291,,0.3893173635005951,,,1763292169.739772,30.70929718017578,0.5545204877853394,0.30371105670928955,6.844237804412842,,0.0009765625,3.8984153270721436,,,,,0.26726794242858887,-0.0009901556186378002,,0.5548210144042969,,,,,30.730045318603516,6.834916114807129,,,,,,,3.903151035308838,,,3.9109630584716797,,0.5550557374954224,,0.5542784929275513,,,30.712682723999023,,,,,,0.4395740330219269,26.615686416625977,,0.0009765625,,,6.830705642700195,,,0.5541062355041504,,0.0009765625,,,0.5542241334915161,5.883456230163574,,,,,,,,,,,,,25,,,,,,0.4982061982154846,,,,,0.4967072010040283,26.625490188598633,,26.61024284362793,,,,5.897955894470215,699.81191293,,,mqqy71u9
,,,,,1e-05,,,,5705.73353767395,,,,,,,,,,,,1763292226.7924259,,,,,,,,,,8.073637008666992,,,,,,,,,,,,,1.571046233177185,,,,2080.0,,,,,,,,,,,,1e-05,,,,,,,,,91887.92230450634,,,,,,,,0.0,,,,,,,,,,,,,,,,26,,,,,,,,,,,,,,,,,,,756.864372132,,,mqqy71u9
0.5545068383216858,5.890399932861328,,,-0.1398039311170578,,,,0.5537213087081909,,,,1.1940317153930664,,,,0.5538486242294312,,0.39489614963531494,,,1763292227.672417,30.709836959838867,0.5545204877853394,0.30403777956962585,6.843479156494141,,0.0009765625,3.8950297832489014,,,,,0.35043224692344666,-0.0009009722271002829,,0.5548431873321533,,,,,30.730512619018555,6.834714412689209,,,,,,,3.902735710144043,,,3.912217855453491,,0.555057168006897,,0.5542783141136169,,,30.711450576782227,,,,,,0.46791955828666687,26.615333557128906,,0.0009765625,,,6.827701091766357,,,0.554084300994873,,0.0009765625,,,0.5542476177215576,5.879476547241211,,,,,,,,,,,,,27,,,,,,0.4991598129272461,,,,,0.49722009897232056,26.626079559326172,,26.610685348510742,,,,5.896862030029297,757.744494762,,,mqqy71u9
,,,,,9.702970297029704e-06,,,,5704.127550125122,,,,,,,,,,,,1763292284.7505522,,,,,,,,,,8.007818222045898,,,,,,,,,,,,,1.3705531358718872,,,,2240.0,,,,,,,,,,,,9.702970297029704e-06,,,,,,,,,91913.79319498203,,,,,,,,0.0,,,,,,,,,,,,,,,,28,,,,,,,,,,,,,,,,,,,814.822658561,,,mqqy71u9
0.5544983148574829,5.89035177230835,,,-0.1454072892665863,,,,0.5537352561950684,,,,1.3120090961456299,,,,0.5538622736930847,,0.40221402049064636,,,1763292285.630091,30.710433959960938,0.5545197129249573,0.3040909469127655,6.840858459472656,,0.0009765625,3.8871376514434814,,,,,0.42355844378471375,-0.0008771511493250728,,0.5548681616783142,,,,,30.730995178222656,6.834589958190918,,,,,,,3.9016971588134766,,,3.903818130493164,,0.5550588369369507,,0.5542774200439453,,,30.71017074584961,,,,,,0.5004706978797913,26.614952087402344,,0.0009765625,,,6.824737548828125,,,0.5540620684623718,,0.0009765625,,,0.5542736053466797,5.874488830566406,,,,,,,,,,,,,29,,,,,,0.49840670824050903,,,,,0.5056285262107849,26.626758575439453,,26.611154556274414,,,,5.893090724945068,815.702378994,,,mqqy71u9
,,,,,9.20792079207921e-06,,,,5708.314895629883,,,,,,,,,,,,1763292342.7053747,,,,,,,,,,7.945271968841553,,,,,,,,,,,,,1.4754152297973633,,,,2400.0,,,,,,,,,,,,9.20792079207921e-06,,,,,,,,,91846.3696530441,,,,,,,,0.0,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,872.77743873,,,mqqy71u9
0.5544899702072144,5.890267848968506,,,-0.13747650384902954,,,,0.5537492036819458,,,,1.3642414808273315,,,,0.5538763999938965,,0.4155995845794678,,,1763292343.5844965,30.711082458496094,0.5545184016227722,0.3045544922351837,6.8342084884643555,,0.0009765625,3.875210762023926,,,,,0.4155040681362152,-0.0005172895034775138,,0.5548962950706482,,,,,30.731494903564453,6.834677696228027,,,,,,,3.9024085998535156,,,3.897038459777832,,0.555060863494873,,0.5542762279510498,,,30.708881378173828,,,,,,0.5250272750854492,26.614582061767578,,0.0009765625,,,6.820002555847168,,,0.5540415048599243,,0.0009765625,,,0.5543023347854614,5.8640289306640625,,,,,,,,,,,,,31,,,,,,0.4999857246875763,,,,,0.5184310674667358,26.627534866333008,,26.611637115478516,,,,5.883658409118652,873.656691359,,,mqqy71u9
